entidad,municipio,sembrada,cosechada,siniestrada,produccion,rendimiento_udm_ha_,anio,mes
Michoacán,Nuevo Parangaricutiro,7520.0,7320.0,0.0,78700.0,10.75,2018,12
Michoacán,Nuevo Urecho,293.35,190.0,0.0,1978.0,10.41,2018,12
Michoacán,Ocampo,87.0,83.0,0.0,652.78,7.86,2018,12
Michoacán,Pajacuarán,5.39,5.39,0.0,51.21,9.5,2018,12
Michoacán,Pátzcuaro,1063.0,328.0,0.0,3444.0,10.5,2018,12
Michoacán,Peribán,12555.0,12343.0,0.0,142975.48,11.58,2018,12
Michoacán,Purépero,921.74,511.74,0.0,4354.91,8.51,2018,12
Michoacán,Queréndaro,29.0,18.0,0.0,140.0,7.78,2018,12
Michoacán,Quiroga,213.0,140.0,0.0,1470.0,10.5,2018,12
Michoacán,Los Reyes,6005.0,5848.0,0.0,66696.4,11.4,2018,12
Michoacán,Sahuayo,10.0,10.0,0.0,100.0,10.0,2018,12
Michoacán,Salvador Escalante,16293.0,15245.0,0.0,182941.7,12.0,2018,12
Michoacán,Susupuato,203.3,200.0,0.0,2039.16,10.2,2018,12
Michoacán,Tacámbaro,17000.0,16455.0,0.0,180453.0,10.97,2018,12
Michoacán,Tancítaro,23650.0,23400.0,0.0,238450.0,10.19,2018,12
Michoacán,Tangamandapio,3054.0,2307.0,0.0,25738.09,11.16,2018,12
Michoacán,Tangancícuaro,2130.56,1802.88,0.0,18017.01,9.99,2018,12
Michoacán,Taretan,1850.0,1450.0,0.0,14325.0,9.88,2018,12
Michoacán,Tarímbaro,20.0,20.0,0.0,128.0,6.4,2018,12
Michoacán,Tepalcatepec,17.0,0.0,0.0,0.0,0.0,2018,12
Michoacán,Tingambato,4600.0,4600.0,0.0,42575.0,9.26,2018,12
Michoacán,Tingüindín,5220.0,5160.0,0.0,60470.1,11.72,2018,12
Michoacán,Tlazazalca,270.0,177.0,0.0,1586.27,8.96,2018,12
Michoacán,Tocumbo,1004.0,991.0,0.0,11050.15,11.15,2018,12
Michoacán,Turicato,6255.0,5315.0,0.0,55046.5,10.36,2018,12
Michoacán,Tuxpan,380.0,337.0,0.0,2883.51,8.56,2018,12
Michoacán,Tuzantla,20.0,20.0,0.0,282.0,14.1,2018,12
Michoacán,Tzintzuntzan,54.0,27.0,0.0,264.0,9.78,2018,12
Michoacán,Tzitzio,52.0,44.0,0.0,225.0,5.11,2018,12
Michoacán,Uruapan,16200.0,15800.0,0.0,176550.0,11.17,2018,12
Michoacán,Zacapu,3500.0,570.0,0.0,7100.0,12.46,2018,12
Michoacán,Zinapécuaro,127.0,68.0,0.0,365.63,5.38,2018,12
Michoacán,Ziracuaretiro,4950.0,4950.0,0.0,50700.0,10.24,2018,12
Michoacán,Zitácuaro,1325.0,1325.0,0.0,13174.01,9.94,2018,12
Total,Total,166511.84,152401.51,0.5,1668355.6,10.95,2018,12
Michoacán,Acuitzio,1962.0,874.0,0.0,1876.0,2.15,2019,1
Michoacán,Aguililla,45.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Apatzingán,981.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Aquila,5.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Ario,16088.0,14783.0,0.0,18658.0,1.26,2019,1
Michoacán,Coalcomán de Vázquez Pallares,523.0,478.0,0.0,945.0,1.98,2019,1
Michoacán,Coeneo,50.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Copándaro,2.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Cotija,2615.0,2434.0,0.0,4532.0,1.86,2019,1
Michoacán,Charapan,1600.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Charo,147.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Chilchota,682.0,605.0,0.0,759.0,1.25,2019,1
Michoacán,Chinicuila,102.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Erongarícuaro,680.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Hidalgo,51.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Huiramba,214.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Indaparapeo,5.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Irimbo,182.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Jiménez,550.0,450.0,0.0,390.0,0.87,2019,1
Michoacán,Jiquilpan,150.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Juárez,40.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Jungapeo,23.5,0.0,0.0,0.0,0.0,2019,1
Michoacán,Lagunillas,34.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Madero,1595.0,726.0,0.0,1542.0,2.12,2019,1
Michoacán,Maravatío,9.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Morelia,1335.0,435.0,0.0,894.0,2.06,2019,1
Michoacán,Morelos,132.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Nocupétaro,6.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Nuevo Parangaricutiro,8020.0,7620.0,0.0,9038.0,1.19,2019,1
Michoacán,Nuevo Urecho,293.35,0.0,0.0,0.0,0.0,2019,1
Michoacán,Ocampo,87.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Pajacuarán,6.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Pátzcuaro,1083.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Peribán,11705.0,11597.0,0.0,17836.0,1.54,2019,1
Michoacán,Purépero,921.74,518.74,0.0,590.0,1.14,2019,1
Michoacán,Queréndaro,32.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Quiroga,213.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Los Reyes,6312.0,6250.0,0.0,9650.0,1.54,2019,1
Michoacán,Sahuayo,10.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Salvador Escalante,16483.0,16005.0,0.0,20820.0,1.3,2019,1
Michoacán,Susupuato,203.3,0.0,0.0,0.0,0.0,2019,1
Michoacán,Tacámbaro,16995.0,16524.0,0.0,19465.0,1.18,2019,1
Michoacán,Tancítaro,23650.0,21650.0,0.0,30983.0,1.43,2019,1
Michoacán,Tangamandapio,3056.0,2010.0,0.0,3542.0,1.76,2019,1
Michoacán,Tangancícuaro,2140.56,1795.88,0.0,2243.0,1.25,2019,1
Michoacán,Tanhuato,10.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Taretan,1850.0,1500.0,0.0,1870.0,1.25,2019,1
Michoacán,Tarímbaro,2.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Tepalcatepec,17.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Tingambato,4600.0,3800.0,0.0,4828.0,1.27,2019,1
Michoacán,Tingüindín,5605.0,5503.0,0.0,10912.0,1.98,2019,1
Michoacán,Tlazazalca,270.0,180.0,0.0,249.0,1.38,2019,1
Michoacán,Tocumbo,1010.0,979.0,0.0,1652.0,1.69,2019,1
Michoacán,Turicato,6332.0,4430.0,0.0,5415.0,1.22,2019,1
Michoacán,Tuxpan,380.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Tuzantla,18.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Tzintzuntzan,54.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Tzitzio,54.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Uruapan,16200.0,15600.0,0.0,18803.0,1.21,2019,1
Michoacán,Vista Hermosa,2.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Yurécuaro,7.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Zacapu,3850.0,2662.0,0.0,1547.0,0.58,2019,1
Michoacán,Zinapécuaro,190.0,0.0,0.0,0.0,0.0,2019,1
Michoacán,Ziracuaretiro,4950.0,4550.0,0.0,6003.0,1.32,2019,1
Michoacán,Zitácuaro,1325.0,0.0,0.0,0.0,0.0,2019,1
Total,Total,167745.45,143959.62,0.0,195042.0,1.35,2019,1
Michoacán,Acuitzio,1962.0,1692.0,0.0,6467.8,3.82,2019,2
Michoacán,Aguililla,45.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Apatzingán,981.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Aquila,5.0,5.0,0.0,1.4,0.28,2019,2
Michoacán,Ario,16088.0,15523.0,0.0,27518.28,1.77,2019,2
Michoacán,Coalcomán de Vázquez Pallares,523.0,478.0,0.0,945.0,1.98,2019,2
Michoacán,Coeneo,50.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Copándaro,2.0,2.0,0.0,1.5,0.75,2019,2
Michoacán,Cotija,2615.0,2434.0,0.0,7659.62,3.15,2019,2
Michoacán,Charapan,1600.0,1600.0,0.0,1800.0,1.13,2019,2
Michoacán,Charo,147.0,108.0,0.0,84.0,0.78,2019,2
Michoacán,Chilchota,682.0,605.0,0.0,1825.0,3.02,2019,2
Michoacán,Chinicuila,102.0,102.0,0.0,35.2,0.35,2019,2
Michoacán,Erongarícuaro,680.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Hidalgo,51.0,10.4,0.0,39.34,3.78,2019,2
Michoacán,Huiramba,214.0,182.0,0.0,910.0,5.0,2019,2
Michoacán,Indaparapeo,5.0,3.0,0.0,2.7,0.9,2019,2
Michoacán,Irimbo,182.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Jiménez,550.0,450.0,0.0,390.0,0.87,2019,2
Michoacán,Jiquilpan,150.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Juárez,40.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Jungapeo,23.5,3.2,0.0,20.82,6.51,2019,2
Michoacán,Lagunillas,34.0,18.0,0.0,28.0,1.56,2019,2
Michoacán,Madero,1595.0,1318.0,0.0,6528.5,4.95,2019,2
Michoacán,Maravatío,9.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Morelia,1335.0,1108.0,0.0,3940.0,3.56,2019,2
Michoacán,Morelos,132.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Nocupétaro,6.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Nuevo Parangaricutiro,8020.0,8020.0,0.0,20420.0,2.55,2019,2
Michoacán,Nuevo Urecho,293.35,0.0,0.0,0.0,0.0,2019,2
Michoacán,Ocampo,87.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Pajacuarán,6.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Pátzcuaro,1083.0,608.0,0.0,426.0,0.7,2019,2
Michoacán,Peribán,11705.0,11597.0,0.0,35061.0,3.02,2019,2
Michoacán,Purépero,921.74,518.74,0.0,1850.0,3.57,2019,2
Michoacán,Queréndaro,32.0,18.0,0.0,20.0,1.11,2019,2
Michoacán,Quiroga,213.0,193.0,0.0,180.0,0.93,2019,2
Michoacán,Los Reyes,6312.0,6250.0,0.0,19603.0,3.14,2019,2
Michoacán,Sahuayo,10.0,0.0,0.0,0.0,0.0,2019,2
Michoacán,Salvador Escalante,16483.0,16005.0,0.0,30567.1,1.91,2019,2
