Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2018,20,Oaxaca,105,Valles Centrales,1,Etla,388,Santa Inés del Monte,30.0,8.0,0.0,52.0,6.5,21973.37,1142615.24
2018,20,Oaxaca,105,Valles Centrales,1,Etla,483,Santiago Suchilquitongo,9.0,1.0,0.0,6.4,6.4,22163.13,141844.03
2018,20,Oaxaca,105,Valles Centrales,1,Etla,555,Trinidad Zaachila,17.0,7.0,0.0,50.05,7.15,22366.71,1119453.84
2018,20,Oaxaca,105,Valles Centrales,1,Etla,565,Villa de Zaachila,21.0,3.0,0.0,21.0,7.0,22061.83,463298.43
2018,20,Oaxaca,105,Valles Centrales,2,Tlacolula,233,San Lucas Quiaviní,2.5,2.25,0.0,14.76,6.56,20754.46,306335.79
2018,20,Oaxaca,105,Valles Centrales,1,Etla,294,San Pablo Huitzo,16.5,7.0,0.0,47.25,6.75,22281.84,1052816.94
2018,20,Oaxaca,105,Valles Centrales,2,Tlacolula,325,San Pedro Quiatoni,6.0,0.0,0.0,0.0,6.75,22281.84,0.0
2018,20,Oaxaca,105,Valles Centrales,2,Tlacolula,560,Villa Díaz Ordaz,3.0,2.0,0.0,13.52,6.76,20816.98,281445.55
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,28,Heroica Ciudad de Ejutla de Crespo,40.0,22.0,0.0,143.44,6.52,22290.47,3197345.02
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,59,Miahuatlán de Porfirio Díaz,5.0,0.0,0.0,0.0,6.52,22290.47,0.0
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,148,San Francisco Ozolotepec,23.5,14.5,0.0,93.96,6.48,22794.79,2141798.47
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,154,San Ildefonso Amatlán,1.0,0.0,0.0,0.0,6.48,22794.79,0.0
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,211,San Juan Ozolotepec,16.1,5.6,0.0,35.9,6.41,21179.6,760347.64
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,235,San Luis Amatlán,4.75,4.5,0.0,29.3,6.51,21406.37,627206.64
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,236,San Marcial Ozolotepec,9.46,6.96,0.0,44.89,6.45,22871.26,1026690.86
2018,20,Oaxaca,105,Valles Centrales,2,Tlacolula,475,Santiago Matatlán,4.0,2.0,0.0,13.11,6.56,20394.42,267370.85
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,254,San Mateo Río Hondo,6.5,5.0,0.0,32.3,6.46,22740.45,734516.54
2018,20,Oaxaca,105,Valles Centrales,1,Etla,293,San Pablo Etla,9.0,2.0,0.0,12.66,6.33,22112.93,279949.69
2018,20,Oaxaca,105,Valles Centrales,1,Etla,271,San Miguel Mixtepec,17.0,3.0,0.0,18.6,6.2,21981.98,408864.83
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,377,Santa Cruz Itundujia,2.3,0.0,0.0,0.0,6.2,21981.98,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,383,Santa Cruz Tayata,1.0,0.0,0.0,0.0,6.2,21981.98,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,392,Santa Lucía Monteverde,12.5,0.0,0.0,0.0,6.2,21981.98,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,397,Heroica Ciudad de Tlaxiaco,2.0,0.0,0.0,0.0,6.2,21981.98,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,430,Santa María Tataltepec,12.5,0.0,0.0,0.0,6.2,21981.98,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,445,Santa María Yosoyúa,10.5,0.0,0.0,0.0,6.2,21981.98,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,446,Santa María Yucuhiti,4.2,0.0,0.0,0.0,6.2,21981.98,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,500,Santiago Yosondúa,15.0,1.0,0.0,4.7,4.7,16068.09,75520.02
2018,20,Oaxaca,105,Valles Centrales,1,Etla,273,San Miguel Peras,18.5,4.0,0.0,26.0,6.5,22285.56,579424.56
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,510,Santo Domingo Ixcatlán,5.0,0.0,0.0,0.0,6.5,22285.56,0.0
2018,20,Oaxaca,105,Valles Centrales,1,Etla,45,Magdalena Apasco,10.0,1.0,0.0,6.5,6.5,21863.96,142115.74
2018,20,Oaxaca,105,Valles Centrales,1,Etla,48,Magdalena Mixtepec,19.5,2.0,0.0,12.4,6.2,22224.42,275582.81
2018,20,Oaxaca,105,Valles Centrales,1,Etla,84,San Agustín Etla,10.0,6.5,0.0,40.63,6.25,22191.27,901631.3
2018,20,Oaxaca,105,Valles Centrales,1,Etla,104,San Antonino El Alto,14.5,3.5,0.0,24.5,7.0,22229.86,544631.57
2018,20,Oaxaca,105,Valles Centrales,1,Etla,108,San Antonio Huitepec,36.0,15.0,0.0,108.0,7.2,22124.68,2389465.44
2018,20,Oaxaca,105,Valles Centrales,1,Etla,123,San Bernardo Mixtepec,21.0,4.0,0.0,27.2,6.8,21902.57,595749.9
2018,20,Oaxaca,105,Valles Centrales,1,Etla,174,Ánimas Trujano,6.0,2.0,0.0,13.2,6.6,22130.61,292124.05
2018,20,Oaxaca,105,Valles Centrales,1,Etla,193,San Juan del Estado,23.0,3.0,0.0,18.9,6.3,21939.62,414658.82
2018,20,Oaxaca,105,Valles Centrales,1,Etla,23,Cuilápam de Guerrero,10.0,5.0,0.0,33.75,6.75,22043.63,743972.51
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,370,Santa Catarina Tayata,1.5,0.0,0.0,0.0,6.75,22043.63,0.0
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,263,San Miguel Coatlán,4.5,0.0,0.0,0.0,6.75,22043.63,0.0
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,291,San Pablo Coatlán,5.5,4.0,0.0,27.44,6.86,22653.89,621622.74
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,173,San Juan Atepec,2.0,2.0,0.0,4.34,2.17,22019.93,95566.5
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,2.0,2.0,0.0,8.9,4.45,12889.2,114713.88
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,214,San Juan Quiotepec,2.5,0.0,0.0,0.0,4.45,12889.2,0.0
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,260,San Miguel Aloápam,2.0,2.0,0.0,9.51,4.76,12556.43,119411.65
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,335,San Pedro Yaneri,4.0,4.0,0.0,17.78,4.45,12883.88,229075.39
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,363,Santa Catarina Ixtepeji,1.0,1.0,0.0,5.53,5.53,12650.7,69958.37
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,458,Santiago Comaltepec,2.5,0.0,0.0,0.0,5.53,12650.7,0.0
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,473,Santiago Laxopa,10.0,10.0,0.0,42.36,4.24,12594.02,533482.69
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,9.0,9.0,0.0,35.84,3.98,12840.85,460216.06
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,496,Santiago Xiacuí,1.0,1.0,0.0,5.38,5.38,12858.35,69177.92
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,544,Teococuilco de Marcos Pérez,1.75,1.0,0.0,2.03,2.03,22603.3,45884.7
2018,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,38,Villa Hidalgo,6.0,6.0,0.0,14.32,2.39,17283.32,247497.08
2018,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,128,San Cristóbal Lachirioag,1.0,1.0,0.0,4.19,4.19,13020.3,54555.06
2018,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,138,San Francisco Cajonos,4.0,0.0,0.0,0.0,4.19,13020.3,0.0
2018,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,156,San Ildefonso Villa Alta,7.0,7.0,0.0,26.45,3.78,12595.69,333156.0
2018,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,216,San Juan Tabaá,1.0,1.0,0.0,5.06,5.06,13073.27,66150.75
2018,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,222,San Juan Yaeé,3.0,3.0,0.0,11.96,3.99,12763.9,152656.24
2018,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,246,San Mateo Cajonos,6.5,0.0,0.0,0.0,3.99,12763.9,0.0
2018,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,504,Nuevo Zoquiápam,6.0,6.0,0.0,24.96,4.16,12534.46,312860.12
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,279,San Miguel Suchixtepec,5.5,2.0,0.0,12.22,6.11,21670.91,264818.52
2018,20,Oaxaca,107,Istmo,5,Tequisistlán,428,Santa María Quiegolani,120.5,76.0,0.0,798.0,10.5,15366.06,12262115.88
2018,20,Oaxaca,107,Istmo,5,Tequisistlán,125,San Carlos Yautepec,50.5,0.0,0.0,0.0,10.5,15366.06,0.0
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,347,San Sebastián Río Hondo,3.5,0.0,0.0,0.0,10.5,15366.06,0.0
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,351,San Simón Almolongas,1.5,1.25,0.0,8.03,6.42,20917.1,167964.29
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,353,Santa Ana,1.0,1.0,0.0,6.53,6.53,20264.56,132327.58
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,362,Santa Catarina Cuixtla,1.5,0.0,0.0,0.0,6.53,20264.56,0.0
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,391,Santa Lucía Miahuatlán,3.3,3.3,0.0,21.68,6.57,22299.5,483453.16
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,424,Santa María Ozolotepec,6.5,4.5,0.0,29.12,6.47,22790.47,663658.49
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,495,Santiago Xanica,2.75,0.0,0.0,0.0,6.47,22790.47,0.0
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,512,Santo Domingo Ozolotepec,5.25,0.0,0.0,0.0,6.47,22790.47,0.0
2018,20,Oaxaca,107,Istmo,5,Tequisistlán,410,Santa María Ecatepec,304.5,196.0,0.0,1979.6,10.1,15702.35,31084372.06
2018,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,533,Santo Tomás Tamazulapan,10.2,5.2,0.0,34.94,6.72,21576.32,753876.62
2018,20,Oaxaca,105,Valles Centrales,4,Sola de Vega,149,San Francisco Sola,6.3,5.3,0.0,33.67,6.35,20154.79,678611.68
2018,20,Oaxaca,105,Valles Centrales,4,Sola de Vega,229,San Lorenzo Texmelúcan,5.5,3.0,0.0,18.78,6.26,20172.96,378848.11
2018,20,Oaxaca,105,Valles Centrales,4,Sola de Vega,277,Villa Sola de Vega,6.5,1.5,0.0,9.54,6.36,20768.84,198134.72
2018,20,Oaxaca,105,Valles Centrales,4,Sola de Vega,386,Santa Cruz Zenzontepec,3.0,0.0,0.0,0.0,6.36,20768.84,0.0
2018,20,Oaxaca,105,Valles Centrales,4,Sola de Vega,448,Santa María Zaniza,11.0,4.5,0.0,28.48,6.33,20759.23,591222.84
2018,20,Oaxaca,105,Valles Centrales,4,Sola de Vega,477,Santiago Minas,2.5,0.5,0.0,3.29,6.58,20476.44,67367.5
2018,20,Oaxaca,105,Valles Centrales,4,Sola de Vega,491,Santiago Textitlán,15.5,9.0,0.0,57.8,6.42,20065.31,1159775.15
2018,20,Oaxaca,105,Valles Centrales,4,Sola de Vega,516,Santo Domingo Teojomulco,2.0,0.0,0.0,0.0,6.42,20065.31,0.0
2018,20,Oaxaca,105,Valles Centrales,4,Sola de Vega,137,San Francisco Cahuacuá,3.5,0.0,0.0,0.0,6.42,20065.31,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,320,San Pedro Molinos,6.0,2.5,0.0,22.0,8.8,16106.36,354339.92
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,317,San Pedro Mártir Yucuxaco,2.5,0.5,0.0,1.8,3.6,16210.56,29179.01
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,258,San Miguel Achiutla,3.5,2.0,0.0,14.4,7.2,15993.06,230300.06
2018,17,Morelos,94,Zacatepec-Galeana,4,Yautepec,26,Tlayacapan,77.5,75.0,0.0,667.5,8.9,12807.12,8548752.6
2018,17,Morelos,94,Zacatepec-Galeana,4,Yautepec,27,Totolapan,162.0,158.0,0.0,1580.0,10.0,12450.47,19671742.6
2018,17,Morelos,94,Zacatepec-Galeana,4,Yautepec,29,Yautepec,5.5,5.0,0.0,49.5,9.9,12349.47,611298.77
2018,17,Morelos,94,Zacatepec-Galeana,4,Yautepec,29,Yautepec,6.2,6.2,0.0,55.18,8.9,12085.22,666862.44
2018,17,Morelos,94,Zacatepec-Galeana,5,Tetela del Volcán/Yecapixtla,16,Ocuituco,1971.0,1971.0,0.0,15893.9,8.06,12772.7,203007990.76
2018,17,Morelos,94,Zacatepec-Galeana,5,Tetela del Volcán/Yecapixtla,22,Tetela del Volcán,157.0,157.0,0.0,1301.96,8.29,11882.92,15471088.52
2018,17,Morelos,94,Zacatepec-Galeana,5,Tetela del Volcán/Yecapixtla,22,Tetela del Volcán,1727.5,1695.0,0.0,13309.75,7.85,12699.24,169023700.77
2018,17,Morelos,94,Zacatepec-Galeana,5,Tetela del Volcán/Yecapixtla,30,Yecapixtla,17.0,17.0,0.0,140.59,8.27,12399.92,1743304.75
2018,17,Morelos,94,Zacatepec-Galeana,4,Yautepec,23,Tlalnepantla,390.0,384.0,0.0,3724.8,9.7,12171.55,45336577.27
2018,17,Morelos,94,Zacatepec-Galeana,5,Tetela del Volcán/Yecapixtla,30,Yecapixtla,489.0,489.0,0.0,3745.23,7.66,11068.82,41455259.61
2018,18,Nayarit,95,Santiago Ixcuintla,1,Tuxpan,11,Ruíz,6.0,6.0,0.0,31.74,5.29,12058.97,382751.71
2018,18,Nayarit,96,Compostela,1,Peñita de Jaltemba/Las Varas,4,Compostela,21.5,5.5,0.0,35.75,6.5,8200.0,293150.0
2018,18,Nayarit,96,Compostela,1,Peñita de Jaltemba/Las Varas,4,Compostela,13.0,7.0,0.0,41.65,5.95,8200.2,341538.33
2018,18,Nayarit,96,Compostela,1,Peñita de Jaltemba/Las Varas,13,San Pedro Lagunillas,320.0,213.0,0.0,1395.15,6.55,8200.0,11440230.0
2018,18,Nayarit,96,Compostela,2,San Juan de Abajo,20,Bahía de Banderas,2.0,2.0,0.0,18.0,9.0,5000.0,90000.0
2018,18,Nayarit,97,Ahuacatlán,1,Ahuacatlán,2,Ahuacatlán,27.0,9.0,0.0,73.8,8.2,11212.19,827459.62
2018,18,Nayarit,97,Ahuacatlán,1,Ahuacatlán,3,Amatlán de Cañas,7.0,6.0,0.0,50.7,8.45,10157.78,514999.53
2018,18,Nayarit,97,Ahuacatlán,1,Ahuacatlán,6,Ixtlán del Río,19.0,13.0,0.0,117.65,9.05,11294.47,1328794.4
2018,17,Morelos,94,Zacatepec-Galeana,5,Tetela del Volcán/Yecapixtla,32,Zacualpan,105.0,98.0,0.0,763.96,7.8,11652.37,8901945.62
2018,18,Nayarit,97,Ahuacatlán,1,Ahuacatlán,7,Jala,160.0,59.0,0.0,576.75,9.78,13216.97,7622887.35
2018,17,Morelos,94,Zacatepec-Galeana,4,Yautepec,20,Tepoztlán,100.0,80.0,0.0,756.0,9.45,12293.81,9294120.36
2018,17,Morelos,94,Zacatepec-Galeana,3,Cuernavaca,7,Cuernavaca,200.0,165.0,0.0,1468.5,8.9,9400.72,13804957.32
2018,16,Michoacán,91,Morelia,4,Queréndaro,110,Zinapécuaro,74.0,53.0,0.0,235.0,4.43,19150.21,4500299.35
2018,16,Michoacán,91,Morelia,5,Tzitzio,101,Tzitzio,52.0,44.0,0.0,225.02,5.11,22428.0,5046748.56
2018,16,Michoacán,92,Huetamo,4,Tuzantla,99,Tuzantla,20.0,20.0,0.0,282.0,14.1,18926.59,5337298.38
2018,16,Michoacán,93,Zitácuaro,2,Maravatío,50,Maravatío,6.0,6.0,0.0,45.21,7.54,15068.45,681244.62
2018,16,Michoacán,93,Zitácuaro,2,Maravatío,50,Maravatío,3.0,3.0,0.0,18.3,6.1,12715.98,232702.43
2018,16,Michoacán,93,Zitácuaro,3,Ciudad Hidalgo,34,Hidalgo,51.0,45.0,0.0,377.44,8.39,12657.0,4777258.08
2018,16,Michoacán,93,Zitácuaro,3,Ciudad Hidalgo,41,Irimbo,80.0,68.0,0.0,516.8,7.6,15248.88,7880621.18
2018,16,Michoacán,93,Zitácuaro,3,Ciudad Hidalgo,41,Irimbo,102.0,99.0,0.0,772.3,7.8,12627.34,9752094.68
2018,17,Morelos,94,Zacatepec-Galeana,4,Yautepec,9,Huitzilac,25.0,19.5,0.0,187.2,9.6,12046.77,2255155.34
2018,16,Michoacán,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,21.0,21.0,0.0,184.82,8.8,13889.33,2567025.97
2018,16,Michoacán,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,318.0,275.0,0.0,2433.75,8.85,14902.62,36269251.43
2018,16,Michoacán,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,62.0,62.0,0.0,449.55,7.25,12411.21,5579459.46
2018,16,Michoacán,93,Zitácuaro,4,Zitácuaro,46,Juárez,40.0,40.0,0.0,427.16,10.68,12866.8,5496182.29
2018,16,Michoacán,93,Zitácuaro,4,Zitácuaro,61,Ocampo,26.0,22.0,0.0,151.36,6.88,13114.63,1985030.4
2018,16,Michoacán,93,Zitácuaro,4,Zitácuaro,61,Ocampo,61.0,61.0,0.0,501.42,8.22,13035.92,6536471.01
2018,16,Michoacán,93,Zitácuaro,4,Zitácuaro,81,Susupuato,203.3,200.0,0.0,2040.0,10.2,12816.36,26145374.4
2018,16,Michoacán,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,550.0,547.0,0.0,5705.21,10.43,13383.46,76355449.83
2018,16,Michoacán,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,778.0,778.0,0.0,7468.8,9.6,13141.16,98148695.81
2018,16,Michoacán,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,2.5,2.5,0.0,19.63,7.85,12823.89,251732.96
2018,18,Nayarit,97,Ahuacatlán,2,Santa María del Oro,14,Santa María del Oro,21.0,21.0,0.0,222.6,10.6,11796.22,2625838.57
2018,18,Nayarit,97,Ahuacatlán,2,Santa María del Oro,14,Santa María del Oro,35.0,35.0,0.0,287.0,8.2,12864.02,3691973.74
2018,18,Nayarit,99,Tepic,1,San Blas,8,Xalisco,30.0,30.0,0.0,346.8,11.56,13996.08,4853840.54
2018,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,537,Silacayoápam,9.5,3.5,0.0,19.9,5.69,12704.27,252814.97
2018,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,549,"H. V. Tezoatlán de Segura y Luna, C. de la I.de O.",4.5,4.5,0.0,28.3,6.29,12666.25,358454.88
2018,20,Oaxaca,104,Huajuapan de León,2,Tamazulapan,405,Villa de Chilapa de Díaz,4.0,4.0,0.0,30.3,7.58,14217.99,430805.1
2018,20,Oaxaca,104,Huajuapan de León,2,Tamazulapan,540,Villa de Tamazulápam del Progreso,82.0,65.0,0.0,705.25,10.85,14013.97,9883350.47
2018,20,Oaxaca,104,Huajuapan de León,3,Nochixtlán,255,San Mateo Sindihui,24.0,0.0,0.0,0.0,10.85,14013.97,0.0
2018,20,Oaxaca,104,Huajuapan de León,3,Nochixtlán,329,San Pedro Teozacoalco,2.75,0.0,0.0,0.0,10.85,14013.97,0.0
2018,20,Oaxaca,104,Huajuapan de León,3,Nochixtlán,564,Yutanduchi de Guerrero,6.0,0.0,0.0,0.0,10.85,14013.97,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,50,Magdalena Peñasco,6.0,0.0,0.0,0.0,10.85,14013.97,0.0
2018,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,520,Santo Domingo Tonalá,14.0,9.0,0.0,53.5,5.94,12719.34,680484.69
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,86,San Agustín Tlacotepec,2.5,0.0,0.0,0.0,5.94,12719.34,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,110,San Antonio Sinicahua,2.3,0.0,0.0,0.0,5.94,12719.34,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,119,San Bartolomé Yucuañe,2.5,0.0,0.0,0.0,5.94,12719.34,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,127,San Cristóbal Amoltepec,3.0,0.0,0.0,0.0,5.94,12719.34,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,172,San Juan Achiutla,7.5,2.0,0.0,14.5,7.25,15830.34,229539.93
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,208,San Juan Mixtepec,51.0,1.0,0.0,6.5,6.5,16088.0,104572.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,210,San Juan Ñumí,1.5,0.0,0.0,0.0,6.5,16088.0,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,239,San Martín Huamelúlpam,3.0,0.0,0.0,0.0,6.5,16088.0,0.0
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,252,San Mateo Peñasco,1.0,1.0,0.0,4.9,4.9,16004.08,78419.99
2018,20,Oaxaca,104,Huajuapan de León,4,Tlaxiaco,88,San Andrés Cabecera Nueva,2.5,0.0,0.0,0.0,4.9,16004.08,0.0
2018,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,476,Santiago Miltepec,0.75,0.75,0.0,3.85,5.13,12550.0,48317.5
2018,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,469,Santiago Juxtlahuaca,10.5,0.0,0.0,0.0,5.13,12550.0,0.0
2018,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,462,Santiago Huajolotitlán,1.0,1.0,0.0,5.35,5.35,12723.83,68072.49
2018,18,Nayarit,99,Tepic,1,San Blas,8,Xalisco,2957.27,2733.41,0.0,24930.46,9.12,14419.39,359481915.31
2018,18,Nayarit,99,Tepic,1,San Blas,12,San Blas,8.0,8.0,0.0,79.04,9.88,13364.65,1056341.94
2018,18,Nayarit,99,Tepic,1,San Blas,12,San Blas,792.0,792.0,0.0,7421.04,9.37,12734.63,94504198.62
2018,18,Nayarit,99,Tepic,1,San Blas,17,Tepic,358.0,308.0,0.0,3594.36,11.67,14051.11,50504747.74
2018,18,Nayarit,99,Tepic,1,San Blas,17,Tepic,2285.79,2070.5,0.0,18340.56,8.86,14595.48,267689223.71
2018,19,Nuevo León,100,Anáhuac,3,Sabinas Hidalgo,8,Bustamante,17.0,16.0,0.0,77.2,4.83,11960.29,923334.39
2018,19,Nuevo León,100,Anáhuac,3,Sabinas Hidalgo,44,Sabinas Hidalgo,32.0,31.5,0.0,134.1,4.26,12200.0,1636020.0
2018,19,Nuevo León,100,Anáhuac,3,Sabinas Hidalgo,51,Villaldama,5.3,5.0,0.0,19.75,3.95,12209.67,241140.98
2018,19,Nuevo León,101,Apodaca,5,Apodaca,48,Santa Catarina,0.8,0.8,0.0,2.48,3.1,8000.0,19840.0
2018,19,Nuevo León,102,Montemorelos,1,Montemorelos,43,Rayones,199.0,199.0,0.0,507.45,2.55,12000.0,6089400.0
2018,19,Nuevo León,102,Montemorelos,4,Cadereyta Jiménez,9,Cadereyta Jiménez,4.0,4.0,0.0,15.6,3.9,12276.92,191519.95
2018,19,Nuevo León,103,Galeana,1,Galeana,17,Galeana,9.0,9.0,0.0,42.0,4.67,9810.0,412020.0
2018,19,Nuevo León,103,Galeana,4,Aramberri,7,Aramberri,342.0,342.0,0.0,1823.4,5.33,9053.85,16508790.09
2018,19,Nuevo León,103,Galeana,4,Aramberri,24,General Zaragoza,72.0,72.0,0.0,387.2,5.38,9260.0,3585472.0
2018,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,4,Asunción Cuyotepeji,1.75,1.0,0.0,6.15,6.15,12672.76,77937.47
2018,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,39,Heroica Ciudad de Huajuapan de León,3.25,2.0,0.0,11.75,5.88,12518.94,147097.55
2018,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,89,San Andrés Dinicuiti,2.0,2.0,0.0,11.2,5.6,12711.16,142364.99
2018,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,242,San Martín Peras,2.5,0.0,0.0,0.0,5.6,12711.16,0.0
2018,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,400,Santa María Camotlán,2.0,1.0,0.0,5.45,5.45,12703.21,69232.49
2018,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,280,Villa Talea de Castro,1.0,1.0,0.0,4.4,4.4,12627.54,55561.18
2018,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,299,San Pablo Yaganiza,3.0,0.0,0.0,0.0,4.4,12627.54,0.0
2018,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,432,Santa María Temaxcalapa,1.0,1.0,0.0,4.72,4.72,12444.53,58738.18
2018,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,457,Santiago Camotlán,5.0,5.0,0.0,20.29,4.06,12679.06,257258.13
2018,22,Querétaro,120,Cadereyta,1,Cadereyta,4,Cadereyta de Montes,36.5,24.0,0.0,194.4,8.1,13644.18,2652428.59
2018,22,Querétaro,120,Cadereyta,3,Tolimán,13,Peñamiller,33.0,33.0,0.0,99.0,3.0,15316.56,1516339.44
2018,22,Querétaro,120,Cadereyta,3,Tolimán,18,Tolimán,29.0,27.0,0.0,62.1,2.3,14216.01,882814.22
2018,22,Querétaro,120,Cadereyta,4,San Joaquín,15,San Joaquín,38.0,20.0,0.0,64.0,3.2,13624.91,871994.24
2018,24,San Luis Potosí,126,San Luis Potosí,5,Villa de Reyes,32,Santa María del Río,8.0,8.0,0.0,72.0,9.0,10288.8,740793.6
2018,24,San Luis Potosí,128,Matehuala,1,Cedral,6,Catorce,7.0,7.0,0.0,23.1,3.3,4635.33,107076.11
2018,24,San Luis Potosí,128,Matehuala,3,Villa de Guadalupe,47,Villa de Guadalupe,6.0,6.0,0.0,19.8,3.3,4567.06,90427.77
2018,24,San Luis Potosí,130,Ciudad Fernández,1,El Refugio,11,Ciudad Fernández,6.0,5.0,0.0,56.0,11.2,16000.0,896000.0
2018,22,Querétaro,119,Jalpan,3,Pinal de Amoles,2,Pinal de Amoles,15.0,0.0,0.0,0.0,11.2,16000.0,0.0
2018,24,San Luis Potosí,131,Ciudad Valles,4,Tamazunchale,54,Xilitla,40.0,6.0,0.0,21.72,3.62,25058.01,544259.98
2018,25,Sinaloa,136,Culiacán,3,Navolato,18,Navolato,4.0,4.0,0.0,38.0,9.5,6842.1,259999.8
2018,25,Sinaloa,136,Culiacán,4,Culiacán,18,Navolato,2.5,2.5,0.0,27.0,10.8,8000.0,216000.0
