Anio,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2017,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,7820.0,6667.0,0.0,91737.6,13.76,20620.0,1891629312.0
2017,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,8318.0,7245.0,0.0,82174.45,11.34,20900.0,1717446005.0
2017,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,9835.0,8109.0,0.0,107935.0,13.31,19524.27,2107352392.0
2017,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,7100.0,6700.0,0.0,65660.0,9.8,19742.0,1296259720.0
2017,90,Pátzcuaro,4,Turicato,97,Turicato,1255.0,675.0,0.0,8656.5,12.82,21063.98,182340318.6
2017,91,Morelia,3,Álvaro Obregón,22,Charo,38.0,20.0,0.0,116.0,5.8,20100.0,2331600.0
2017,90,Pátzcuaro,4,Turicato,97,Turicato,4500.0,3260.0,0.0,37830.0,11.6,20241.6,765739728.0
2017,91,Morelia,1,Morelia,1,Acuitzio,294.0,240.0,0.0,1800.0,7.5,20200.0,36360000.0
2017,91,Morelia,1,Morelia,49,Madero,920.0,790.0,0.0,6320.0,8.0,19600.0,123872000.0
2017,91,Morelia,1,Morelia,49,Madero,580.0,505.0,0.0,3787.5,7.5,19250.0,72909375.0
2017,91,Morelia,1,Morelia,53,Morelia,887.0,722.0,0.0,9313.8,12.9,19184.0,178675939.2
2017,91,Morelia,1,Morelia,53,Morelia,398.0,310.0,0.0,2480.0,8.0,20000.0,49600000.0
2017,91,Morelia,2,Cuitzeo,18,Copándaro,2.0,2.0,0.0,15.0,7.5,18000.0,270000.0
2017,91,Morelia,3,Álvaro Obregón,3,Álvaro Obregón,9.0,6.0,0.0,39.6,6.6,20018.18,792719.93
2017,91,Morelia,1,Morelia,1,Acuitzio,1562.0,1116.0,0.0,11528.2,10.33,19400.0,223647080.0
2017,86,Uruapan,1,Parangaricutiro,83,Tancítaro,3876.0,3876.0,0.0,39537.7,10.2,28434.88,1124249800.0
2017,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,3450.0,3450.0,0.0,30501.45,8.84,21200.0,646630740.0
2017,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,3500.0,3500.0,0.0,39493.72,11.28,22027.5,869947748.1
2017,81,Coahuayana,3,Chinicuila,26,Chinicuila,123.0,120.0,0.0,252.0,2.1,22534.95,5678807.4
2017,82,Aguililla,1,Aguililla,2,Aguililla,90.0,60.0,0.0,750.0,12.5,16377.0,12282750.0
2017,82,Aguililla,2,Coalcomán,15,Coalcomán de Vázquez Pallares,850.0,850.0,0.0,10888.5,12.81,17798.0,193793523.0
2017,85,Apatzingán,1,Apatzingán,6,Apatzingán,451.82,416.82,0.0,4322.42,10.37,16415.0,70952524.3
2017,85,Apatzingán,2,Tepalcatepec,89,Tepalcatepec,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,85,Apatzingán,4,Cuatro Caminos,64,Parácuaro,393.0,163.0,0.0,1882.65,11.55,16410.0,30894286.5
2017,85,Apatzingán,5,Gabriel Zamora,59,Nuevo Urecho,293.35,190.0,0.0,1977.9,10.41,16420.0,32477118.0
2017,81,Coahuayana,1,Aquila,8,Aquila,5.0,4.0,0.0,8.2,2.05,21895.61,179544.0
2018,91,Morelia,4,Queréndaro,110,Zinapécuaro,74.0,53.0,0.0,235.0,4.43,19150.21,4500299.35
2018,91,Morelia,5,Tzitzio,101,Tzitzio,52.0,44.0,0.0,225.02,5.11,22428.0,5046748.56
2018,92,Huetamo,4,Tuzantla,99,Tuzantla,20.0,20.0,0.0,282.0,14.1,18926.59,5337298.38
2018,93,Zitácuaro,2,Maravatío,50,Maravatío,6.0,6.0,0.0,45.21,7.54,15068.45,681244.62
2018,93,Zitácuaro,2,Maravatío,50,Maravatío,3.0,3.0,0.0,18.3,6.1,12715.98,232702.43
2018,93,Zitácuaro,3,Ciudad Hidalgo,34,Hidalgo,51.0,45.0,0.0,377.44,8.39,12657.0,4777258.08
2018,93,Zitácuaro,3,Ciudad Hidalgo,41,Irimbo,80.0,68.0,0.0,516.8,7.6,15248.88,7880621.18
2018,93,Zitácuaro,3,Ciudad Hidalgo,41,Irimbo,102.0,99.0,0.0,772.3,7.8,12627.34,9752094.68
2018,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,21.0,21.0,0.0,184.82,8.8,13889.33,2567025.97
2018,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,318.0,275.0,0.0,2433.75,8.85,14902.62,36269251.43
2018,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,62.0,62.0,0.0,449.55,7.25,12411.21,5579459.46
2018,93,Zitácuaro,4,Zitácuaro,46,Juárez,40.0,40.0,0.0,427.16,10.68,12866.8,5496182.29
2018,93,Zitácuaro,4,Zitácuaro,61,Ocampo,26.0,22.0,0.0,151.36,6.88,13114.63,1985030.4
2018,93,Zitácuaro,4,Zitácuaro,61,Ocampo,61.0,61.0,0.0,501.42,8.22,13035.92,6536471.01
2018,93,Zitácuaro,4,Zitácuaro,81,Susupuato,203.3,200.0,0.0,2040.0,10.2,12816.36,26145374.4
2018,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,550.0,547.0,0.0,5705.21,10.43,13383.46,76355449.83
2018,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,778.0,778.0,0.0,7468.8,9.6,13141.16,98148695.81
2018,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,2.5,2.5,0.0,19.63,7.85,12823.89,251732.96
2018,91,Morelia,4,Queréndaro,110,Zinapécuaro,53.0,15.0,0.0,130.63,8.71,18001.55,2351542.48
2018,91,Morelia,4,Queréndaro,72,Queréndaro,74.0,18.0,0.0,180.0,10.0,19638.57,3534942.6
2018,92,Huetamo,3,Carácuaro,57,Nocupétaro,4.0,4.0,0.0,36.4,9.1,18236.0,663790.4
2018,91,Morelia,3,Álvaro Obregón,40,Indaparapeo,5.0,3.0,0.0,30.6,10.2,18812.08,575649.5
2018,91,Morelia,3,Álvaro Obregón,88,Tarímbaro,20.0,20.0,0.0,152.0,7.6,19065.59,2897969.68
2018,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,3820.0,3820.0,0.0,41700.0,10.92,19829.64,826895990.0
2018,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,3700.0,3500.0,0.0,36995.0,10.57,20499.25,758369753.75
2018,86,Uruapan,1,Parangaricutiro,83,Tancítaro,3650.0,3650.0,0.0,38450.0,10.53,22541.3,866713033.5
2018,86,Uruapan,1,Parangaricutiro,83,Tancítaro,20000.0,19750.0,0.0,198985.0,10.08,20572.24,4093567852.2
2018,86,Uruapan,1,Parangaricutiro,102,Uruapan,10100.0,10100.0,0.0,116164.0,11.5,22613.44,2626867617.18
2018,86,Uruapan,1,Parangaricutiro,102,Uruapan,6100.0,5700.0,0.0,60378.0,10.59,20258.4,1223161442.04
2018,86,Uruapan,2,Ziracuaretiro,87,Taretan,1198.0,1198.0,0.0,11930.5,9.96,21673.33,258573628.48
2018,86,Uruapan,2,Ziracuaretiro,87,Taretan,650.0,250.0,0.0,2425.0,9.7,24350.63,59050276.25
2018,85,Apatzingán,5,Gabriel Zamora,59,Nuevo Urecho,291.35,190.0,0.0,1998.8,10.52,15991.73,31964269.92
2018,86,Uruapan,2,Ziracuaretiro,90,Tingambato,1050.0,1050.0,0.0,11150.0,10.62,23260.22,259351424.0
2018,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,3350.0,3350.0,0.0,34950.0,10.43,20291.63,709192633.5
2018,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,1600.0,1600.0,0.0,15750.0,9.84,20874.93,328780147.5
2018,86,Uruapan,3,Paracho,21,Charapan,1400.0,1400.0,0.0,12698.0,9.07,18663.38,236987599.24
2018,87,Zamora,1,Zamora,84,Tangamandapio,267.0,237.0,0.0,2756.49,11.63,20813.67,57372673.22
2018,87,Zamora,1,Zamora,84,Tangamandapio,2789.0,2070.0,0.0,23272.6,11.24,21239.44,494297018.72
2018,87,Zamora,2,Tangancícuaro,25,Chilchota,66.0,65.0,0.0,591.47,9.1,20346.51,12034349.09
2018,87,Zamora,2,Tangancícuaro,25,Chilchota,615.0,540.0,0.0,4865.4,9.01,20245.75,98503672.05
2018,87,Zamora,2,Tangancícuaro,70,Purépero,71.0,63.0,0.0,536.13,8.51,20512.47,10997350.54
2018,86,Uruapan,2,Ziracuaretiro,90,Tingambato,3550.0,3550.0,0.0,32725.0,9.22,20841.57,682040297.5
2018,87,Zamora,2,Tangancícuaro,70,Purépero,850.74,448.74,0.0,3818.78,8.51,20246.82,77318166.91
2018,85,Apatzingán,2,Tepalcatepec,89,Tepalcatepec,17.0,0.0,0.0,0.0,8.51,20246.82,0.0
2018,82,Aguililla,2,Coalcomán,15,Coalcomán de Vázquez Pallares,886.0,523.0,0.0,6668.25,12.75,14565.06,97123461.35
2018,85,Apatzingán,1,Apatzingán,6,Apatzingán,981.0,592.0,0.0,6109.44,10.32,16612.63,101493866.23
2018,81,Coahuayana,1,Aquila,8,Aquila,5.0,5.0,0.0,10.5,2.1,15865.71,166589.96
2018,81,Coahuayana,3,Chinicuila,26,Chinicuila,123.0,120.0,0.0,276.0,2.3,15686.69,4329526.44
2018,82,Aguililla,1,Aguililla,2,Aguililla,64.0,45.0,0.0,552.5,12.28,13112.01,7244385.53
2018,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,291.0,280.0,0.0,2522.8,9.01,20737.48,52316514.54
2018,87,Zamora,2,Tangancícuaro,94,Tlazazalca,20.0,17.0,0.0,144.67,8.51,20154.59,2915764.54
2018,90,Pátzcuaro,2,Villa Escalante,9,Ario,6701.0,5908.0,0.0,82019.64,13.88,21723.42,1781747407.93
2018,90,Pátzcuaro,2,Villa Escalante,9,Ario,9390.0,8325.0,0.0,91491.75,10.99,19618.23,1794906194.6
2018,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,7915.0,7367.0,0.0,96507.7,13.1,22945.06,2214374966.96
2018,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,8378.0,7878.0,0.0,86421.66,10.97,19585.9,1692645990.59
2018,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,9880.0,9635.0,0.0,111581.0,11.58,18990.25,2118950885.9
2018,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,7120.0,6820.0,0.0,68882.0,10.1,18125.64,1248530334.48
2018,90,Pátzcuaro,4,Turicato,97,Turicato,1273.0,1215.0,0.0,14866.5,12.24,19805.44,294437589.44
2018,90,Pátzcuaro,4,Turicato,97,Turicato,4982.0,4100.0,0.0,40180.0,9.8,18936.8,760880624.0
2018,90,Pátzcuaro,1,Quiroga,100,Tzintzuntzan,54.0,27.0,0.0,264.0,9.78,19610.19,5177090.16
2018,91,Morelia,1,Morelia,1,Acuitzio,1582.0,1428.0,0.0,14566.4,10.2,19693.5,286863398.4
2018,91,Morelia,1,Morelia,49,Madero,975.0,790.0,0.0,7742.0,9.8,19048.82,147475964.44
2018,91,Morelia,1,Morelia,49,Madero,615.0,520.0,0.0,4732.0,9.1,19043.07,90111807.24
2018,91,Morelia,1,Morelia,53,Morelia,967.0,760.0,0.0,9708.0,12.77,19733.22,191570099.76
2018,91,Morelia,1,Morelia,53,Morelia,418.0,314.0,0.0,3265.6,10.4,19088.37,62334981.07
2018,91,Morelia,2,Cuitzeo,18,Copándaro,2.0,2.0,0.0,18.0,9.0,17322.47,311804.46
2018,91,Morelia,3,Álvaro Obregón,3,Álvaro Obregón,11.0,6.0,0.0,45.6,7.6,19640.38,895601.3
2018,91,Morelia,3,Álvaro Obregón,22,Charo,101.0,67.0,0.0,596.3,8.9,18387.38,10964394.69
2018,91,Morelia,3,Álvaro Obregón,22,Charo,56.0,26.0,0.0,176.8,6.8,19140.98,3384125.26
2018,91,Morelia,1,Morelia,1,Acuitzio,319.0,259.0,0.0,2486.4,9.6,19864.97,49392261.41
2018,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,1844.56,1522.88,0.0,15810.44,10.38,20630.23,326172997.31
2018,90,Pátzcuaro,1,Quiroga,73,Quiroga,213.0,140.0,0.0,1470.0,10.5,19803.65,29111365.5
2018,90,Pátzcuaro,1,Quiroga,48,Lagunillas,29.0,11.0,0.0,119.0,10.82,19713.73,2345933.87
2018,87,Zamora,2,Tangancícuaro,94,Tlazazalca,250.0,160.0,0.0,1441.6,9.01,21045.27,30338861.23
2018,87,Zamora,3,Reyes Los,68,Peribán,3042.0,3035.0,0.0,34444.2,11.35,23659.29,814925311.12
2018,87,Zamora,3,Reyes Los,68,Peribán,9518.0,9308.0,0.0,108531.28,11.66,20967.16,2275592712.76
2018,87,Zamora,3,Reyes Los,75,Los Reyes,1334.0,1328.0,0.0,14490.4,10.91,21515.45,311767413.14
2018,87,Zamora,3,Reyes Los,75,Los Reyes,4675.0,4520.0,0.0,52206.0,11.55,20865.46,1089302204.76
2018,87,Zamora,4,Cotija,19,Cotija,1129.0,1111.0,0.0,12658.0,11.39,21147.33,267682915.92
2018,87,Zamora,4,Cotija,19,Cotija,1386.0,1370.0,0.0,13837.0,10.1,20760.15,287258195.55
2018,87,Zamora,4,Cotija,91,Tingüindín,2990.0,2955.0,0.0,37332.93,12.63,20780.8,775808198.7
2018,90,Pátzcuaro,1,Quiroga,66,Pátzcuaro,1063.0,328.0,0.0,3444.0,10.5,20554.27,70788905.88
2018,87,Zamora,4,Cotija,91,Tingüindín,2230.0,2205.0,0.0,22932.0,10.4,20693.14,474535086.48
2018,87,Zamora,4,Cotija,95,Tocumbo,562.0,555.0,0.0,5677.65,10.23,20939.12,118884994.67
2018,88,Sahuayo,1,Venustiano Carranza,62,Pajacuarán,5.39,5.39,0.0,61.21,11.36,18726.03,1146220.3
2018,88,Sahuayo,1,Venustiano Carranza,76,Sahuayo,10.0,10.0,0.0,98.0,9.8,14650.0,1435700.0
2018,88,Sahuayo,2,Jiquilpan,45,Jiquilpan,152.0,65.0,0.0,720.0,11.08,14930.55,10749996.0
2018,89,La Piedad,3,Zacapu,44,Jiménez,500.0,80.0,0.0,1050.0,13.13,19816.66,20807493.0
2018,89,La Piedad,3,Zacapu,107,Zacapu,3500.0,570.0,0.0,7102.2,12.46,19857.97,141035274.53
2018,90,Pátzcuaro,1,Quiroga,32,Erongarícuaro,670.0,570.0,0.0,7962.9,13.97,21095.92,167984701.37
2018,90,Pátzcuaro,1,Quiroga,39,Huiramba,209.0,147.0,0.0,1607.0,10.93,20571.48,33058368.36
2018,87,Zamora,4,Cotija,95,Tocumbo,442.0,436.0,0.0,5500.15,12.62,20779.7,114291455.03
2019,90,Pátzcuaro,1,Quiroga,39,Huiramba,214.0,182.0,0.0,1990.17,10.94,20801.81,41399138.21
2019,90,Pátzcuaro,1,Quiroga,32,Erongarícuaro,680.0,612.0,0.0,8139.6,13.3,19879.18,161808573.53
2019,89,La Piedad,4,Sixto Verduzco,54,Morelos,132.0,82.0,0.0,820.0,10.0,18240.88,14957521.6
2019,89,La Piedad,3,Zacapu,107,Zacapu,3850.0,2662.0,0.0,26620.0,10.0,23587.33,627894724.6
2019,89,La Piedad,3,Zacapu,44,Jiménez,550.0,450.0,0.0,4500.0,10.0,20581.68,92617560.0
2019,89,La Piedad,3,Zacapu,16,Coeneo,50.0,25.0,0.0,250.0,10.0,19934.65,4983662.5
2019,89,La Piedad,1,Vista Hermosa,106,Yurécuaro,7.0,2.0,0.0,26.0,13.0,24333.04,632659.04
2019,89,La Piedad,1,Vista Hermosa,105,Vista Hermosa,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,90,Pátzcuaro,1,Quiroga,48,Lagunillas,34.0,18.0,0.0,195.3,10.85,21665.49,4231270.2
2019,89,La Piedad,1,Vista Hermosa,86,Tanhuato,10.0,2.0,0.0,24.0,12.0,26812.04,643488.96
2019,88,Sahuayo,1,Venustiano Carranza,76,Sahuayo,10.0,10.0,0.0,96.0,9.6,33314.77,3198217.92
2019,88,Sahuayo,1,Venustiano Carranza,62,Pajacuarán,6.0,6.0,0.0,55.0,9.17,37356.6,2054613.0
2019,87,Zamora,4,Cotija,95,Tocumbo,563.0,561.0,0.0,5834.4,10.4,26280.12,153328732.13
2019,87,Zamora,4,Cotija,95,Tocumbo,447.0,440.0,0.0,5621.0,12.78,26161.81,147055517.86
2019,87,Zamora,4,Cotija,91,Tingüindín,2684.0,2608.0,0.0,28427.2,10.9,28182.75,801156670.8
2019,87,Zamora,4,Cotija,91,Tingüindín,2921.0,2921.0,0.0,37717.3,12.91,27008.84,1018700476.24
2019,87,Zamora,4,Cotija,19,Cotija,1454.0,1399.0,0.0,14409.7,10.3,26324.5,379328147.65
2019,87,Zamora,4,Cotija,19,Cotija,1161.0,1134.0,0.0,13318.2,11.74,27366.01,364466035.63
2019,88,Sahuayo,2,Jiquilpan,45,Jiquilpan,150.0,70.0,0.0,710.0,10.14,33956.33,24108994.3
2019,90,Pátzcuaro,1,Quiroga,66,Pátzcuaro,1083.0,608.0,0.0,6444.8,10.6,21949.28,141458719.74
2019,90,Pátzcuaro,1,Quiroga,73,Quiroga,213.0,193.0,0.0,2045.8,10.6,21774.18,44545617.44
2019,90,Pátzcuaro,1,Quiroga,100,Tzintzuntzan,54.0,37.0,0.0,366.3,9.9,21673.01,7938823.56
2019,91,Morelia,4,Queréndaro,72,Queréndaro,32.0,18.0,0.0,168.75,9.38,17939.98,3027371.63
2019,91,Morelia,3,Álvaro Obregón,88,Tarímbaro,2.0,2.0,0.0,15.6,7.8,18075.76,281981.86
2019,91,Morelia,3,Álvaro Obregón,40,Indaparapeo,5.0,3.0,0.0,29.4,9.8,18395.29,540821.53
2019,91,Morelia,3,Álvaro Obregón,22,Charo,44.0,26.0,0.0,179.14,6.89,18000.65,3224636.44
2019,91,Morelia,3,Álvaro Obregón,22,Charo,103.0,82.0,0.0,738.0,9.0,18409.58,13586270.04
2019,91,Morelia,2,Cuitzeo,18,Copándaro,4.0,2.0,0.0,17.2,8.6,18130.78,311849.42
2019,91,Morelia,1,Morelia,53,Morelia,426.0,328.0,0.0,3444.0,10.5,18150.25,62509461.0
2019,91,Morelia,1,Morelia,53,Morelia,909.0,780.0,0.0,8502.0,10.9,18169.7,154478789.4
2019,91,Morelia,1,Morelia,49,Madero,1595.0,1318.0,0.0,14048.56,10.66,18201.28,255701774.16
2019,91,Morelia,1,Morelia,1,Acuitzio,336.0,262.0,0.0,2410.4,9.2,18252.79,43996525.02
2019,91,Morelia,1,Morelia,1,Acuitzio,1626.0,1430.0,0.0,14870.57,10.4,18280.04,271834614.42
2019,90,Pátzcuaro,4,Turicato,97,Turicato,5050.0,4430.0,0.0,46332.0,10.46,22459.17,1040578264.44
2019,90,Pátzcuaro,4,Turicato,97,Turicato,1282.0,1245.0,0.0,17422.0,13.99,23067.39,401880067.95
2019,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,7131.0,7020.0,0.0,71955.0,10.25,22067.35,1587856169.25
2019,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,9864.0,9689.0,0.0,104563.02,10.79,21362.2,2233696095.17
2019,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,8448.0,8258.0,0.0,89186.4,10.8,21955.48,1958130221.47
2019,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,8035.0,7747.0,0.0,99006.66,12.78,21625.73,2141091297.36
2019,90,Pátzcuaro,2,Villa Escalante,9,Ario,9390.0,9105.0,0.0,104343.3,11.46,21779.94,2272590813.4
2019,90,Pátzcuaro,2,Villa Escalante,9,Ario,6698.0,6418.0,0.0,82560.2,12.86,21911.41,1809010030.84
2019,87,Zamora,3,Reyes Los,75,Los Reyes,5018.0,4960.0,0.0,57387.2,11.57,26179.03,1502341230.42
2019,91,Morelia,4,Queréndaro,110,Zinapécuaro,125.0,57.0,0.0,552.9,9.7,18094.37,10004377.17
2019,87,Zamora,3,Reyes Los,75,Los Reyes,1294.0,1290.0,0.0,15734.0,12.2,26638.64,419132418.46
2019,87,Zamora,3,Reyes Los,68,Peribán,2837.0,2837.0,0.0,35195.7,12.41,31087.38,1094142198.51
2019,85,Apatzingán,5,Gabriel Zamora,59,Nuevo Urecho,293.35,193.0,0.0,2009.71,10.41,18463.16,37105597.28
2019,85,Apatzingán,2,Tepalcatepec,89,Tepalcatepec,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,85,Apatzingán,1,Apatzingán,6,Apatzingán,981.0,592.0,0.0,6109.44,10.32,18002.72,109986537.68
2019,82,Aguililla,2,Coalcomán,15,Coalcomán de Vázquez Pallares,523.0,478.0,0.0,5500.0,11.51,22836.72,125601960.0
2019,82,Aguililla,1,Aguililla,2,Aguililla,45.0,36.0,0.0,438.0,12.17,21742.6,9523258.8
2019,81,Coahuayana,3,Chinicuila,26,Chinicuila,102.0,102.0,0.0,244.8,2.4,12517.14,3064195.87
2019,81,Coahuayana,1,Aquila,8,Aquila,5.0,5.0,0.0,40.0,8.0,10673.24,426929.6
2019,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,3820.0,3820.0,0.0,43514.0,11.39,21925.71,954075274.42
2019,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,4200.0,4200.0,0.0,38560.0,9.18,22071.96,851094648.0
2019,86,Uruapan,1,Parangaricutiro,83,Tancítaro,3650.0,3650.0,0.0,40110.0,10.99,22377.11,897545961.2
2019,86,Uruapan,1,Parangaricutiro,83,Tancítaro,20000.0,20000.0,0.0,186600.0,9.33,21333.38,3980808282.0
2019,87,Zamora,2,Tangancícuaro,94,Tlazazalca,250.0,160.0,0.0,1456.0,9.1,26036.85,37909653.6
2019,87,Zamora,2,Tangancícuaro,94,Tlazazalca,20.0,20.0,0.0,232.0,11.6,28548.65,6623286.8
2019,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,1849.56,1522.88,0.0,15631.26,10.26,26880.8,420180823.13
2019,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,291.0,290.0,0.0,2939.0,10.13,25727.53,75613210.67
2019,87,Zamora,2,Tangancícuaro,70,Purépero,850.74,448.74,0.0,3859.16,8.6,17193.42,66352158.73
2019,87,Zamora,2,Tangancícuaro,70,Purépero,71.0,70.0,0.0,702.0,10.03,29077.04,20412082.08
2019,87,Zamora,2,Tangancícuaro,25,Chilchota,615.0,540.0,0.0,4914.0,9.1,26989.83,132628024.62
2019,87,Zamora,2,Tangancícuaro,25,Chilchota,67.0,65.0,0.0,698.0,10.74,29247.55,20414789.9
2019,87,Zamora,1,Zamora,84,Tangamandapio,2789.0,2070.0,0.0,23139.0,11.18,27725.24,641534305.98
2019,87,Zamora,1,Zamora,84,Tangamandapio,267.0,267.0,0.0,3017.1,11.3,28811.13,86926060.32
2019,86,Uruapan,3,Paracho,21,Charapan,1600.0,1600.0,0.0,15200.0,9.5,21824.37,331730424.0
2019,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,1600.0,1600.0,0.0,14597.5,9.12,22100.04,322605318.93
2019,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,3350.0,3350.0,0.0,36871.5,11.01,20987.06,773824372.25
2019,86,Uruapan,2,Ziracuaretiro,90,Tingambato,3550.0,3550.0,0.0,33010.0,9.3,21277.11,702357527.8
2019,86,Uruapan,2,Ziracuaretiro,90,Tingambato,1050.0,1050.0,0.0,10965.0,10.44,23021.01,252425375.52
2019,86,Uruapan,2,Ziracuaretiro,87,Taretan,650.0,650.0,0.0,6090.0,9.37,22670.49,138063300.3
2019,86,Uruapan,2,Ziracuaretiro,87,Taretan,1200.0,1200.0,0.0,12330.0,10.28,21823.71,269086302.9
2019,86,Uruapan,1,Parangaricutiro,102,Uruapan,6100.0,6100.0,0.0,57880.0,9.49,22782.56,1318654848.8
2019,86,Uruapan,1,Parangaricutiro,102,Uruapan,10100.0,10100.0,0.0,108812.0,10.77,22472.29,2445254718.72
2019,87,Zamora,3,Reyes Los,68,Peribán,8868.0,8760.0,0.0,102229.2,11.67,23988.95,2452371167.34
2019,91,Morelia,4,Queréndaro,110,Zinapécuaro,65.0,42.0,0.0,222.6,5.3,17972.58,4000696.31
2019,92,Huetamo,3,Carácuaro,57,Nocupétaro,6.0,6.0,0.0,41.0,6.83,37121.95,1521999.95
2019,91,Morelia,5,Tzitzio,101,Tzitzio,54.0,44.0,0.0,312.4,7.1,17804.34,5562075.82
2019,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,778.0,778.0,0.0,7509.26,9.65,14458.75,108574513.03
2019,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,547.0,547.0,0.0,5000.0,9.14,14578.38,72891900.0
2019,93,Zitácuaro,4,Zitácuaro,81,Susupuato,203.3,203.3,0.0,2044.18,10.05,14604.98,29855208.02
2019,93,Zitácuaro,4,Zitácuaro,61,Ocampo,61.0,61.0,0.0,507.33,8.32,14537.59,7375355.53
2019,93,Zitácuaro,4,Zitácuaro,61,Ocampo,26.0,26.0,0.0,148.42,5.71,14671.36,2177523.25
2019,93,Zitácuaro,4,Zitácuaro,46,Juárez,40.0,40.0,0.0,432.32,10.81,14664.98,6339964.15
2019,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,62.0,62.0,0.0,459.87,7.42,14540.41,6686698.35
2019,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,2.5,2.5,0.0,18.03,7.21,14593.7,263124.41
2019,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,21.0,21.0,0.0,186.94,8.9,14515.61,2713548.13
2019,93,Zitácuaro,3,Ciudad Hidalgo,41,Irimbo,102.0,102.0,0.0,776.11,7.61,14472.62,11232345.11
2019,93,Zitácuaro,3,Ciudad Hidalgo,41,Irimbo,80.0,80.0,0.0,521.33,6.52,14772.88,7701545.53
2019,93,Zitácuaro,3,Ciudad Hidalgo,34,Hidalgo,51.0,51.0,0.0,413.19,8.1,14656.3,6055836.6
2019,93,Zitácuaro,2,Maravatío,50,Maravatío,3.0,3.0,0.0,20.72,6.91,14490.99,300253.31
2019,93,Zitácuaro,2,Maravatío,50,Maravatío,6.0,6.0,0.0,49.28,8.21,14796.33,729163.14
2019,92,Huetamo,4,Tuzantla,99,Tuzantla,18.0,18.0,0.0,190.0,10.56,37250.0,7077500.0
2019,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,318.0,295.0,0.0,2401.37,8.14,14638.22,35151782.36
