tipo,pais,anio,mes,unidades
USD,Paises Bajos (Reino de Los),2018,marzo,4411315
USD,Honduras (República de),2018,marzo,2907732
USD,El Salvador (República de ),2018,marzo,3184001
USD,China (República Popular de),2018,marzo,6139112
USD,Corea del Sur,2018,marzo,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2018,marzo,1173618
USD,Hong Kong (Teritorio de ),2018,marzo,771049
USD,Guatemala (República de),2018,marzo,806899
USD,Singapur (República de),2018,marzo,401353
USD,Emiratos Arabes Unidos,2018,marzo,188838
USD,Alemania (República Federal de),2018,marzo,80069
USD,Kuwait (Estado de),2018,marzo,44780
USD,Arabia Saudita (Reino de),2018,marzo,58045
USD,Bahrein (Estado de),2018,marzo,36473
USD,Malasia (Federación de),2018,marzo,50935
USD,Irlanda (República de),2018,marzo,37974
USD,Nueva Zelandia,2018,marzo,0
USD,Qatar (Estado de),2018,marzo,5064
USD,Italia,2018,marzo,6102
USD,Belice,2018,marzo,0
USD,Brasil (República Federativa del),2018,marzo,0
USD,Dinamarca (Reino de),2018,marzo,113
USD,Grecia,2018,marzo,0
USD,"Argentina, República",2018,marzo,1262019
USD,Australia (Comunidad Australiana),2018,marzo,0
USD,"Belgica, (Reino de)",2018,marzo,6238
USD,Costa Rica (República de),2018,marzo,0
USD,Cuba (República de),2018,marzo,0
USD,Suiza,2018,marzo,0
USD,Chile(República de ),2018,marzo,3047049
USD,Nicaragua (República de),2018,marzo,0
USD,Rusia antes U.R.S.S.,2018,marzo,0
USD,Panama (República de),2018,marzo,0
USD,Polonia (República Popular de),2018,marzo,34492
USD,Suecia (Reino de),2018,marzo,0
USD,Tailandia (Reino de),2018,marzo,0
USD,Taiwan (Taipe chino),2018,marzo,0
USD,Total,2018,abril,273437799
USD,Estados Unidos de America,2018,abril,223821101
USD,Canada,2018,abril,18745248
USD,Japon,2018,abril,11933180
USD,España (Reino de),2018,abril,957947
USD,Francia,2018,abril,1040174
USD,Paises Bajos (Reino de Los),2018,abril,2146420
USD,Honduras (República de),2018,abril,2735184
USD,El Salvador (República de ),2018,abril,2345534
USD,China (República Popular de),2018,abril,4694850
USD,Corea del Sur,2018,abril,305
USD,Reino Unido de la Gran Bretaña e Irlanda d,2018,abril,89731
USD,Hong Kong (Teritorio de ),2018,abril,284774
USD,Guatemala (República de),2018,abril,1295570
USD,Singapur (República de),2018,abril,104976
USD,Emiratos Arabes Unidos,2018,abril,231105
USD,Alemania (República Federal de),2018,abril,0
USD,Kuwait (Estado de),2018,abril,57940
USD,Arabia Saudita (Reino de),2018,abril,118760
USD,Bahrein (Estado de),2018,abril,41800
USD,Malasia (Federación de),2018,abril,36502
USD,Irlanda (República de),2018,abril,35269
USD,Nueva Zelandia,2018,abril,0
USD,Qatar (Estado de),2018,abril,6325
USD,Italia,2018,abril,31491
USD,Belice,2018,abril,0
USD,Brasil (República Federativa del),2018,abril,0
USD,Dinamarca (Reino de),2018,abril,0
USD,Grecia,2018,abril,0
USD,"Argentina, República",2018,abril,248951
USD,Australia (Comunidad Australiana),2018,abril,0
USD,"Belgica, (Reino de)",2018,abril,0
USD,Costa Rica (República de),2018,abril,48060
USD,Cuba (República de),2018,abril,625
USD,Suiza,2018,abril,0
USD,Chile(República de ),2018,abril,2320998
USD,Nicaragua (República de),2018,abril,64979
USD,Rusia antes U.R.S.S.,2018,abril,0
USD,Panama (República de),2018,abril,0
USD,Polonia (República Popular de),2018,abril,0
USD,Suecia (Reino de),2018,abril,0
USD,Tailandia (Reino de),2018,abril,0
USD,Taiwan (Taipe chino),2018,abril,0
USD,Total,2018,mayo,228330516
USD,Estados Unidos de America,2018,mayo,190603265
USD,Canada,2018,mayo,16980475
USD,Japon,2018,mayo,13101382
USD,España (Reino de),2018,mayo,380624
USD,Francia,2018,mayo,97254
USD,Paises Bajos (Reino de Los),2018,mayo,199295
USD,Honduras (República de),2018,mayo,1808744
USD,El Salvador (República de ),2018,mayo,476797
USD,China (República Popular de),2018,mayo,2276152
USD,Corea del Sur,2018,mayo,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2018,mayo,92
USD,Hong Kong (Teritorio de ),2018,mayo,340179
USD,Guatemala (República de),2018,mayo,432546
USD,Singapur (República de),2018,mayo,53909
USD,Emiratos Arabes Unidos,2018,mayo,137726
USD,Alemania (República Federal de),2018,mayo,0
USD,Kuwait (Estado de),2018,mayo,21476
USD,Arabia Saudita (Reino de),2018,mayo,49731
USD,Bahrein (Estado de),2018,mayo,36523
USD,Malasia (Federación de),2018,mayo,14570
USD,Irlanda (República de),2018,mayo,21661
USD,Nueva Zelandia,2018,mayo,0
USD,Qatar (Estado de),2018,mayo,0
USD,Italia,2018,mayo,6189
USD,Belice,2018,mayo,187
USD,Brasil (República Federativa del),2018,mayo,0
USD,Dinamarca (Reino de),2018,mayo,0
USD,Grecia,2018,mayo,0
USD,"Argentina, República",2018,mayo,0
USD,Australia (Comunidad Australiana),2018,mayo,0
USD,"Belgica, (Reino de)",2018,mayo,0
USD,Costa Rica (República de),2018,mayo,0
USD,Cuba (República de),2018,mayo,0
USD,Suiza,2018,mayo,0
USD,Chile(República de ),2018,mayo,1270925
USD,Nicaragua (República de),2018,mayo,0
USD,Rusia antes U.R.S.S.,2018,mayo,0
USD,Panama (República de),2018,mayo,20814
USD,Polonia (República Popular de),2018,mayo,0
USD,Suecia (Reino de),2018,mayo,0
USD,Tailandia (Reino de),2018,mayo,0
USD,Taiwan (Taipe chino),2018,mayo,0
USD,Total,2018,junio,174055100
USD,Estados Unidos de America,2018,junio,139690091
USD,Canada,2018,junio,16984518
USD,Japon,2018,junio,11811453
USD,España (Reino de),2018,junio,279227
USD,Francia,2018,junio,66
USD,Paises Bajos (Reino de Los),2018,junio,432950
USD,Honduras (República de),2018,junio,1684194
USD,El Salvador (República de ),2018,junio,866929
USD,China (República Popular de),2018,junio,940179
USD,Corea del Sur,2018,junio,200
USD,Reino Unido de la Gran Bretaña e Irlanda d,2018,junio,0
USD,Hong Kong (Teritorio de ),2018,junio,301552
USD,Guatemala (República de),2018,junio,561142
USD,Singapur (República de),2018,junio,153633
USD,Emiratos Arabes Unidos,2018,junio,183779
USD,Alemania (República Federal de),2018,junio,0
USD,Kuwait (Estado de),2018,junio,86419
USD,Arabia Saudita (Reino de),2018,junio,3188
USD,Bahrein (Estado de),2018,junio,13175
USD,Malasia (Federación de),2018,junio,2802
USD,Irlanda (República de),2018,junio,0
USD,Nueva Zelandia,2018,junio,0
USD,Qatar (Estado de),2018,junio,2727
USD,Italia,2018,junio,0
USD,Belice,2018,junio,439
USD,Brasil (República Federativa del),2018,junio,0
USD,Dinamarca (Reino de),2018,junio,46751
USD,Grecia,2018,junio,0
USD,"Argentina, República",2018,junio,0
USD,Australia (Comunidad Australiana),2018,junio,0
USD,"Belgica, (Reino de)",2018,junio,0
USD,Costa Rica (República de),2018,junio,0
USD,Cuba (República de),2018,junio,0
USD,Suiza,2018,junio,22
USD,Chile(República de ),2018,junio,0
USD,Nicaragua (República de),2018,junio,0
USD,Rusia antes U.R.S.S.,2018,junio,101
USD,Panama (República de),2018,junio,0
USD,Polonia (República Popular de),2018,junio,0
USD,Suecia (Reino de),2018,junio,0
USD,Tailandia (Reino de),2018,junio,9563
USD,Taiwan (Taipe chino),2018,junio,0
USD,Total,2018,julio,197469983
USD,Estados Unidos de America,2018,julio,160139710
USD,Canada,2018,julio,18385882
USD,Japon,2018,julio,10997985
USD,España (Reino de),2018,julio,320928
USD,Francia,2018,julio,0
USD,Paises Bajos (Reino de Los),2018,julio,841075
USD,Honduras (República de),2018,julio,1675044
USD,El Salvador (República de ),2018,julio,1341431
USD,China (República Popular de),2018,julio,730410
USD,Corea del Sur,2018,julio,188401
USD,Reino Unido de la Gran Bretaña e Irlanda d,2018,julio,3882
USD,Hong Kong (Teritorio de ),2018,julio,1348259
USD,Guatemala (República de),2018,julio,698082
USD,Singapur (República de),2018,julio,422177
USD,Emiratos Arabes Unidos,2018,julio,133777
USD,Alemania (República Federal de),2018,julio,0
USD,Kuwait (Estado de),2018,julio,138382
USD,Arabia Saudita (Reino de),2018,julio,47455
USD,Bahrein (Estado de),2018,julio,18422
USD,Malasia (Federación de),2018,julio,28077
USD,Irlanda (República de),2018,julio,0
USD,Nueva Zelandia,2018,julio,0
USD,Qatar (Estado de),2018,julio,0
USD,Italia,2018,julio,10597
USD,Belice,2018,julio,0
USD,Brasil (República Federativa del),2018,julio,7
USD,Dinamarca (Reino de),2018,julio,0
USD,Grecia,2018,julio,0
USD,"Argentina, República",2018,julio,0
USD,Australia (Comunidad Australiana),2018,julio,0
USD,"Belgica, (Reino de)",2018,julio,0
USD,Costa Rica (República de),2018,julio,0
USD,Cuba (República de),2018,julio,0
USD,Suiza,2018,julio,0
USD,Chile(República de ),2018,julio,0
USD,Nicaragua (República de),2018,julio,0
USD,Rusia antes U.R.S.S.,2018,julio,0
USD,Panama (República de),2018,julio,0
USD,Polonia (República Popular de),2018,julio,0
USD,Suecia (Reino de),2018,julio,0
USD,Tailandia (Reino de),2018,julio,0
USD,Taiwan (Taipe chino),2018,julio,0
USD,Total,2018,agosto,261588906
USD,Estados Unidos de America,2018,agosto,199675300
USD,Canada,2018,agosto,21853551
USD,Japon,2018,agosto,17497257
USD,España (Reino de),2018,agosto,2667589
USD,Francia,2018,agosto,1056082
USD,Paises Bajos (Reino de Los),2018,agosto,8448488
USD,Honduras (República de),2018,agosto,1132206
USD,El Salvador (República de ),2018,agosto,1625909
USD,China (República Popular de),2018,agosto,1196639
USD,Corea del Sur,2018,agosto,1155486
USD,Reino Unido de la Gran Bretaña e Irlanda d,2018,agosto,311120
USD,Hong Kong (Teritorio de ),2018,agosto,1860343
USD,Guatemala (República de),2018,agosto,709642
USD,Singapur (República de),2018,agosto,540213
USD,Emiratos Arabes Unidos,2018,agosto,394619
USD,Alemania (República Federal de),2018,agosto,785792
USD,Kuwait (Estado de),2018,agosto,300755
USD,Arabia Saudita (Reino de),2018,agosto,92755
USD,Bahrein (Estado de),2018,agosto,58338
USD,Malasia (Federación de),2018,agosto,3953
USD,Irlanda (República de),2018,agosto,0
USD,Nueva Zelandia,2018,agosto,71845
USD,Qatar (Estado de),2018,agosto,0
USD,Italia,2018,agosto,9034
USD,Belice,2018,agosto,0
USD,Brasil (República Federativa del),2018,agosto,0
USD,Dinamarca (Reino de),2018,agosto,141968
USD,Grecia,2018,agosto,0
USD,"Argentina, República",2018,agosto,0
USD,Australia (Comunidad Australiana),2018,agosto,22
USD,"Belgica, (Reino de)",2018,agosto,0
USD,Costa Rica (República de),2018,agosto,0
USD,Cuba (República de),2018,agosto,0
USD,Suiza,2018,agosto,0
USD,Chile(República de ),2018,agosto,0
USD,Nicaragua (República de),2018,agosto,0
USD,Rusia antes U.R.S.S.,2018,agosto,0
USD,Panama (República de),2018,agosto,0
USD,Polonia (República Popular de),2018,agosto,0
USD,Suecia (Reino de),2018,agosto,0
USD,Tailandia (Reino de),2018,agosto,0
USD,Taiwan (Taipe chino),2018,agosto,0
USD,Total,2018,septiembre,199806147
USD,Estados Unidos de America,2018,septiembre,141612998
USD,Canada,2018,septiembre,16846435
USD,Japon,2018,septiembre,13565173
USD,España (Reino de),2018,septiembre,6046073
USD,Francia,2018,septiembre,2942462
USD,Paises Bajos (Reino de Los),2018,septiembre,7143039
USD,Honduras (República de),2018,septiembre,1939279
USD,El Salvador (República de ),2018,septiembre,1900934
USD,China (República Popular de),2018,septiembre,3631077
USD,Corea del Sur,2018,septiembre,1174516
USD,Reino Unido de la Gran Bretaña e Irlanda d,2018,septiembre,371403
USD,Hong Kong (Teritorio de ),2018,septiembre,983421
USD,Guatemala (República de),2018,septiembre,512006
USD,Singapur (República de),2018,septiembre,469218
USD,Emiratos Arabes Unidos,2018,septiembre,234760
USD,Alemania (República Federal de),2018,septiembre,51964
USD,Kuwait (Estado de),2018,septiembre,175046
USD,Arabia Saudita (Reino de),2018,septiembre,110684
USD,Bahrein (Estado de),2018,septiembre,55346
USD,Malasia (Federación de),2018,septiembre,23355
USD,Irlanda (República de),2018,septiembre,0
USD,Nueva Zelandia,2018,septiembre,8680
USD,Qatar (Estado de),2018,septiembre,1557
USD,Italia,2018,septiembre,6613
USD,Belice,2018,septiembre,0
USD,Brasil (República Federativa del),2018,septiembre,0
USD,Dinamarca (Reino de),2018,septiembre,0
USD,Grecia,2018,septiembre,0
USD,"Argentina, República",2018,septiembre,0
USD,Australia (Comunidad Australiana),2018,septiembre,0
USD,"Belgica, (Reino de)",2018,septiembre,0
USD,Costa Rica (República de),2018,septiembre,0
USD,Cuba (República de),2018,septiembre,0
USD,Suiza,2018,septiembre,0
USD,Chile(República de ),2018,septiembre,0
USD,Nicaragua (República de),2018,septiembre,0
USD,Rusia antes U.R.S.S.,2018,septiembre,108
USD,Panama (República de),2018,septiembre,0
USD,Polonia (República Popular de),2018,septiembre,0
USD,Suecia (Reino de),2018,septiembre,0
USD,Tailandia (Reino de),2018,septiembre,0
USD,Taiwan (Taipe chino),2018,septiembre,0
USD,Total,2018,octubre,210093141
USD,Estados Unidos de America,2018,octubre,158399636
USD,Canada,2018,octubre,15063470
USD,Japon,2018,octubre,12082608
USD,España (Reino de),2018,octubre,5718814
USD,Francia,2018,octubre,4152626
USD,Paises Bajos (Reino de Los),2018,octubre,1882079
USD,Honduras (República de),2018,octubre,1214462
USD,El Salvador (República de ),2018,octubre,2912222
USD,China (República Popular de),2018,octubre,3054878
USD,Corea del Sur,2018,octubre,1341183
USD,Reino Unido de la Gran Bretaña e Irlanda d,2018,octubre,1582347
USD,Hong Kong (Teritorio de ),2018,octubre,1101290
USD,Guatemala (República de),2018,octubre,641718
USD,Singapur (República de),2018,octubre,391369
USD,Emiratos Arabes Unidos,2018,octubre,197937
USD,Alemania (República Federal de),2018,octubre,62481
USD,Kuwait (Estado de),2018,octubre,122834
USD,Arabia Saudita (Reino de),2018,octubre,60529
USD,Bahrein (Estado de),2018,octubre,35481
USD,Malasia (Federación de),2018,octubre,20276
USD,Irlanda (República de),2018,octubre,0
USD,Nueva Zelandia,2018,octubre,5237
USD,Qatar (Estado de),2018,octubre,0
USD,Italia,2018,octubre,13457
USD,Belice,2018,octubre,0
USD,Brasil (República Federativa del),2018,octubre,0
USD,Dinamarca (Reino de),2018,octubre,0
USD,Grecia,2018,octubre,0
USD,"Argentina, República",2018,octubre,0
USD,Australia (Comunidad Australiana),2018,octubre,0
USD,"Belgica, (Reino de)",2018,octubre,0
USD,Costa Rica (República de),2018,octubre,0
USD,Cuba (República de),2018,octubre,0
USD,Suiza,2018,octubre,36207
USD,Chile(República de ),2018,octubre,0
USD,Nicaragua (República de),2018,octubre,0
USD,Rusia antes U.R.S.S.,2018,octubre,0
USD,Panama (República de),2018,octubre,0
USD,Polonia (República Popular de),2018,octubre,0
USD,Suecia (Reino de),2018,octubre,0
USD,Tailandia (Reino de),2018,octubre,0
USD,Taiwan (Taipe chino),2018,octubre,0
USD,Total,2018,noviembre,192873385
USD,Estados Unidos de America,2018,noviembre,139788610
USD,Canada,2018,noviembre,17681531
USD,Japon,2018,noviembre,14323776
USD,España (Reino de),2018,noviembre,3920817
USD,Francia,2018,noviembre,3939335
USD,Paises Bajos (Reino de Los),2018,noviembre,1864360
USD,Honduras (República de),2018,noviembre,2800708
USD,El Salvador (República de ),2018,noviembre,2186532
USD,China (República Popular de),2018,noviembre,401983
USD,Corea del Sur,2018,noviembre,978864
USD,Reino Unido de la Gran Bretaña e Irlanda d,2018,noviembre,2296335
USD,Hong Kong (Teritorio de ),2018,noviembre,872181
USD,Guatemala (República de),2018,noviembre,624269
USD,Singapur (República de),2018,noviembre,462208
USD,Emiratos Arabes Unidos,2018,noviembre,384317
USD,Alemania (República Federal de),2018,noviembre,0
USD,Kuwait (Estado de),2018,noviembre,177874
USD,Arabia Saudita (Reino de),2018,noviembre,35144
USD,Bahrein (Estado de),2018,noviembre,54616
USD,Malasia (Federación de),2018,noviembre,37484
USD,Irlanda (República de),2018,noviembre,15263
USD,Nueva Zelandia,2018,noviembre,23812
USD,Qatar (Estado de),2018,noviembre,2875
USD,Italia,2018,noviembre,0
USD,Belice,2018,noviembre,491
USD,Brasil (República Federativa del),2018,noviembre,0
USD,Dinamarca (Reino de),2018,noviembre,0
USD,Grecia,2018,noviembre,0
USD,"Argentina, República",2018,noviembre,0
USD,Australia (Comunidad Australiana),2018,noviembre,0
USD,"Belgica, (Reino de)",2018,noviembre,0
USD,Costa Rica (República de),2018,noviembre,0
USD,Cuba (República de),2018,noviembre,0
USD,Suiza,2018,noviembre,0
USD,Chile(República de ),2018,noviembre,0
USD,Nicaragua (República de),2018,noviembre,0
USD,Rusia antes U.R.S.S.,2018,noviembre,0
USD,Panama (República de),2018,noviembre,0
USD,Polonia (República Popular de),2018,noviembre,0
USD,Suecia (Reino de),2018,noviembre,0
USD,Tailandia (Reino de),2018,noviembre,0
USD,Taiwan (Taipe chino),2018,noviembre,0
USD,Total,2018,diciembre,222102962
USD,Estados Unidos de America,2018,diciembre,176040790
USD,Canada,2018,diciembre,13582891
USD,Japon,2018,diciembre,8354374
USD,España (Reino de),2018,diciembre,4712333
USD,Francia,2018,diciembre,4524653
USD,Paises Bajos (Reino de Los),2018,diciembre,3608816
USD,Honduras (República de),2018,diciembre,2649186
USD,El Salvador (República de ),2018,diciembre,2453365
USD,China (República Popular de),2018,diciembre,1347771
USD,Corea del Sur,2018,diciembre,1245304
USD,Reino Unido de la Gran Bretaña e Irlanda d,2018,diciembre,1107272
USD,Hong Kong (Teritorio de ),2018,diciembre,881612
USD,Guatemala (República de),2018,diciembre,541880
USD,Singapur (República de),2018,diciembre,430357
USD,Emiratos Arabes Unidos,2018,diciembre,260378
USD,Alemania (República Federal de),2018,diciembre,107396
USD,Kuwait (Estado de),2018,diciembre,98128
USD,Arabia Saudita (Reino de),2018,diciembre,58289
USD,Bahrein (Estado de),2018,diciembre,34575
USD,Malasia (Federación de),2018,diciembre,26465
USD,Irlanda (República de),2018,diciembre,23014
USD,Nueva Zelandia,2018,diciembre,8668
USD,Qatar (Estado de),2018,diciembre,2167
USD,Italia,2018,diciembre,2137
USD,Belice,2018,diciembre,1141
USD,Brasil (República Federativa del),2018,diciembre,0
USD,Dinamarca (Reino de),2018,diciembre,0
USD,Grecia,2018,diciembre,0
USD,"Argentina, República",2018,diciembre,0
USD,Australia (Comunidad Australiana),2018,diciembre,0
USD,"Belgica, (Reino de)",2018,diciembre,0
USD,Costa Rica (República de),2018,diciembre,0
USD,Cuba (República de),2018,diciembre,0
USD,Suiza,2018,diciembre,0
USD,Chile(República de ),2018,diciembre,0
USD,Nicaragua (República de),2018,diciembre,0
USD,Rusia antes U.R.S.S.,2018,diciembre,0
USD,Panama (República de),2018,diciembre,0
USD,Polonia (República Popular de),2018,diciembre,0
USD,Suecia (Reino de),2018,diciembre,0
USD,Tailandia (Reino de),2018,diciembre,0
USD,Taiwan (Taipe chino),2018,diciembre,0
Kg,Total,2018,enero,132895571
Kg,Estados Unidos de America,2018,enero,93913055
Kg,Canada,2018,enero,7523274
Kg,Japon,2018,enero,6242583
Kg,España (Reino de),2018,enero,1123857
Kg,Francia,2018,enero,1788282
Kg,Paises Bajos (Reino de Los),2018,enero,2613448
Kg,Honduras (República de),2018,enero,1182832
Kg,El Salvador (República de ),2018,enero,1712304
Kg,China (República Popular de),2018,enero,822714
Kg,Corea del Sur,2018,enero,225147
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,enero,1047168
Kg,Hong Kong (Teritorio de ),2018,enero,339686
Kg,Guatemala (República de),2018,enero,335878
Kg,Singapur (República de),2018,enero,12850682
Kg,Emiratos Arabes Unidos,2018,enero,122374
Kg,Alemania (República Federal de),2018,enero,106034
Kg,Kuwait (Estado de),2018,enero,35420
Kg,Arabia Saudita (Reino de),2018,enero,23547
Kg,Bahrein (Estado de),2018,enero,30817
Kg,Malasia (Federación de),2018,enero,57749
Kg,Irlanda (República de),2018,enero,0
Kg,Nueva Zelandia,2018,enero,0
Kg,Qatar (Estado de),2018,enero,3920
Kg,Italia,2018,enero,22549
Kg,Belice,2018,enero,0
Kg,Brasil (República Federativa del),2018,enero,0
Kg,Dinamarca (Reino de),2018,enero,42240
Kg,Grecia,2018,enero,0
Kg,"Argentina, República",2018,enero,509760
Kg,Australia (Comunidad Australiana),2018,enero,0
Kg,"Belgica, (Reino de)",2018,enero,0
Kg,Costa Rica (República de),2018,enero,0
Kg,Cuba (República de),2018,enero,0
Kg,Suiza,2018,enero,0
Kg,Chile(República de ),2018,enero,218560
Kg,Nicaragua (República de),2018,enero,0
Kg,Rusia antes U.R.S.S.,2018,enero,2
Kg,Panama (República de),2018,enero,1680
Kg,Polonia (República Popular de),2018,enero,0
Kg,Suecia (Reino de),2018,enero,0
Kg,Tailandia (Reino de),2018,enero,0
Kg,Taiwan (Taipe chino),2018,enero,0
Kg,Total,2018,febrero,101633108
Kg,Estados Unidos de America,2018,febrero,75784351
Kg,Canada,2018,febrero,5773164
Kg,Japon,2018,febrero,5835641
Kg,España (Reino de),2018,febrero,1825444
Kg,Francia,2018,febrero,2093366
Kg,Paises Bajos (Reino de Los),2018,febrero,1426661
Kg,Honduras (República de),2018,febrero,1350760
Kg,El Salvador (República de ),2018,febrero,1451568
Kg,China (República Popular de),2018,febrero,2537049
Kg,Corea del Sur,2018,febrero,144000
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,febrero,740384
Kg,Hong Kong (Teritorio de ),2018,febrero,302157
Kg,Guatemala (República de),2018,febrero,407200
Kg,Singapur (República de),2018,febrero,159884
Kg,Emiratos Arabes Unidos,2018,febrero,73182
Kg,Alemania (República Federal de),2018,febrero,89565
Kg,Kuwait (Estado de),2018,febrero,42982
Kg,Arabia Saudita (Reino de),2018,febrero,46824
Kg,Bahrein (Estado de),2018,febrero,22153
Kg,Malasia (Federación de),2018,febrero,15272
Kg,Irlanda (República de),2018,febrero,0
Kg,Nueva Zelandia,2018,febrero,2531
Kg,Qatar (Estado de),2018,febrero,3976
Kg,Italia,2018,febrero,0
Kg,Belice,2018,febrero,0
Kg,Brasil (República Federativa del),2018,febrero,0
Kg,Dinamarca (Reino de),2018,febrero,19200
Kg,Grecia,2018,febrero,13800
Kg,"Argentina, República",2018,febrero,669101
Kg,Australia (Comunidad Australiana),2018,febrero,0
Kg,"Belgica, (Reino de)",2018,febrero,4704
Kg,Costa Rica (República de),2018,febrero,0
Kg,Cuba (República de),2018,febrero,0
Kg,Suiza,2018,febrero,2333
Kg,Chile(República de ),2018,febrero,776640
Kg,Nicaragua (República de),2018,febrero,0
Kg,Rusia antes U.R.S.S.,2018,febrero,7
Kg,Panama (República de),2018,febrero,0
Kg,Polonia (República Popular de),2018,febrero,0
Kg,Suecia (Reino de),2018,febrero,1
Kg,Tailandia (Reino de),2018,febrero,0
Kg,Taiwan (Taipe chino),2018,febrero,19200
Kg,Total,2018,marzo,116491762
Kg,Estados Unidos de America,2018,marzo,85499559
Kg,Canada,2018,marzo,9602509
Kg,Japon,2018,marzo,6506386
Kg,España (Reino de),2018,marzo,1510634
Kg,Francia,2018,marzo,2465576
Kg,Paises Bajos (Reino de Los),2018,marzo,1951656
Kg,Honduras (República de),2018,marzo,1286440
Kg,El Salvador (República de ),2018,marzo,1408668
Kg,China (República Popular de),2018,marzo,2716054
Kg,Corea del Sur,2018,marzo,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,marzo,519232
Kg,Hong Kong (Teritorio de ),2018,marzo,341125
Kg,Guatemala (República de),2018,marzo,356988
Kg,Singapur (República de),2018,marzo,177565
Kg,Emiratos Arabes Unidos,2018,marzo,83545
Kg,Alemania (República Federal de),2018,marzo,35424
Kg,Kuwait (Estado de),2018,marzo,19811
Kg,Arabia Saudita (Reino de),2018,marzo,25680
Kg,Bahrein (Estado de),2018,marzo,16136
Kg,Malasia (Federación de),2018,marzo,22535
Kg,Irlanda (República de),2018,marzo,16800
Kg,Nueva Zelandia,2018,marzo,0
Kg,Qatar (Estado de),2018,marzo,2240
Kg,Italia,2018,marzo,2700
Kg,Belice,2018,marzo,0
Kg,Brasil (República Federativa del),2018,marzo,0
Kg,Dinamarca (Reino de),2018,marzo,50
Kg,Grecia,2018,marzo,0
Kg,"Argentina, República",2018,marzo,558341
Kg,Australia (Comunidad Australiana),2018,marzo,0
Kg,"Belgica, (Reino de)",2018,marzo,2760
Kg,Costa Rica (República de),2018,marzo,0
Kg,Cuba (República de),2018,marzo,0
Kg,Suiza,2018,marzo,0
Kg,Chile(República de ),2018,marzo,1348080
Kg,Nicaragua (República de),2018,marzo,0
Kg,Rusia antes U.R.S.S.,2018,marzo,0
Kg,Panama (República de),2018,marzo,0
Kg,Polonia (República Popular de),2018,marzo,15260
Kg,Suecia (Reino de),2018,marzo,0
Kg,Tailandia (Reino de),2018,marzo,0
Kg,Taiwan (Taipe chino),2018,marzo,0
Kg,Total,2018,abril,109410096
Kg,Estados Unidos de America,2018,abril,89557087
Kg,Canada,2018,abril,7500473
Kg,Japon,2018,abril,4774790
Kg,España (Reino de),2018,abril,383301
Kg,Francia,2018,abril,416203
Kg,Paises Bajos (Reino de Los),2018,abril,858848
Kg,Honduras (República de),2018,abril,1094424
Kg,El Salvador (República de ),2018,abril,938508
Kg,China (República Popular de),2018,abril,1878541
Kg,Corea del Sur,2018,abril,121
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,abril,35904
Kg,Hong Kong (Teritorio de ),2018,abril,113945
Kg,Guatemala (República de),2018,abril,518396
Kg,Singapur (República de),2018,abril,42006
Kg,Emiratos Arabes Unidos,2018,abril,92474
Kg,Alemania (República Federal de),2018,abril,0
Kg,Kuwait (Estado de),2018,abril,23184
Kg,Arabia Saudita (Reino de),2018,abril,47520
Kg,Bahrein (Estado de),2018,abril,16726
Kg,Malasia (Federación de),2018,abril,14605
Kg,Irlanda (República de),2018,abril,14112
Kg,Nueva Zelandia,2018,abril,0
Kg,Qatar (Estado de),2018,abril,2531
Kg,Italia,2018,abril,12600
Kg,Belice,2018,abril,0
Kg,Brasil (República Federativa del),2018,abril,0
Kg,Dinamarca (Reino de),2018,abril,0
Kg,Grecia,2018,abril,0
Kg,"Argentina, República",2018,abril,99612
Kg,Australia (Comunidad Australiana),2018,abril,0
Kg,"Belgica, (Reino de)",2018,abril,0
Kg,Costa Rica (República de),2018,abril,19230
Kg,Cuba (República de),2018,abril,250
Kg,Suiza,2018,abril,0
Kg,Chile(República de ),2018,abril,928700
Kg,Nicaragua (República de),2018,abril,26000
Kg,Rusia antes U.R.S.S.,2018,abril,0
Kg,Panama (República de),2018,abril,0
Kg,Polonia (República Popular de),2018,abril,0
Kg,Suecia (Reino de),2018,abril,0
Kg,Tailandia (Reino de),2018,abril,0
Kg,Taiwan (Taipe chino),2018,abril,0
Kg,Total,2018,mayo,99170739
Kg,Estados Unidos de America,2018,mayo,82784646
Kg,Canada,2018,mayo,7375140
Kg,Japon,2018,mayo,5690329
Kg,España (Reino de),2018,mayo,165316
Kg,Francia,2018,mayo,42240
Kg,Paises Bajos (Reino de Los),2018,mayo,86560
Kg,Honduras (República de),2018,mayo,785592
Kg,El Salvador (República de ),2018,mayo,207088
Kg,China (República Popular de),2018,mayo,988601
Kg,Corea del Sur,2018,mayo,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,mayo,40
Kg,Hong Kong (Teritorio de ),2018,mayo,147750
Kg,Guatemala (República de),2018,mayo,187868
Kg,Singapur (República de),2018,mayo,23413
Kg,Emiratos Arabes Unidos,2018,mayo,59818
Kg,Alemania (República Federal de),2018,mayo,0
Kg,Kuwait (Estado de),2018,mayo,9328
Kg,Arabia Saudita (Reino de),2018,mayo,21600
