Anio,Idestado,Nomestado,Volumenproduccion,Precio,Valorproduccion
2016,18,Nayarit,37.1,7965.0,295501.5
2016,18,Nayarit,1150.2,7698.0,8854239.6
2016,18,Nayarit,12.4,8824.0,109417.6
2016,18,Nayarit,55.3,11105.07,614110.37
2016,18,Nayarit,4796.63,7454.86,35758205.12
2016,18,Nayarit,20.7,10653.62,220529.93
2016,18,Nayarit,44.4,11754.06,521880.26
2016,18,Nayarit,375.0,11605.33,4351998.75
2016,18,Nayarit,48.5,11424.53,554089.61
2016,18,Nayarit,58.8,11631.63,683939.84
2016,18,Nayarit,337.5,10404.0,3511350.0
2016,18,Nayarit,12291.4,8559.01,105202255.8
2016,18,Nayarit,4.8,5166.67,24800.02
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,5.25,11092.86,58237.52
2016,20,Oaxaca,52.0,11200.0,582400.0
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,11.46,22053.38,252731.73
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,17.31,20879.25,361419.82
2016,20,Oaxaca,11.7,22189.52,259617.38
2016,20,Oaxaca,40.95,21101.5,864106.43
2016,20,Oaxaca,34.08,22215.74,757112.42
2016,20,Oaxaca,5.8,21749.75,126148.55
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,34.14,21464.47,732797.01
2016,20,Oaxaca,5.78,23324.9,134817.92
2016,20,Oaxaca,45.71,22206.75,1015070.54
2016,20,Oaxaca,12.2,21857.53,266661.87
2016,20,Oaxaca,17.64,22825.08,402634.41
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,31.08,22350.21,694644.53
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,19.1,9526.96,181964.94
2016,20,Oaxaca,32.4,11249.54,364485.1
2016,20,Oaxaca,37.1,13289.48,493039.71
2016,20,Oaxaca,95.5,13711.5,1309448.25
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,12.4,14331.11,177705.76
2016,20,Oaxaca,5.7,14466.67,82460.02
2016,20,Oaxaca,4.2,14314.89,60122.54
2016,20,Oaxaca,12.2,14533.2,177305.04
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,15.3,14250.98,218039.99
2016,20,Oaxaca,23.12,22704.64,524931.28
2016,20,Oaxaca,5.85,23110.52,135196.54
2016,20,Oaxaca,10.95,20517.39,224665.42
2016,17,Morelos,2968.5,9174.79,27235375.74
2016,20,Oaxaca,32.38,5958.24,192927.78
2016,20,Oaxaca,0.0,0.0,0.0
2016,25,Sinaloa,30.67,7500.0,230025.0
2016,25,Sinaloa,34.6,7800.0,269880.0
2016,26,Sonora,216.8,15205.3,3296509.04
2016,26,Sonora,81.0,15136.0,1226016.0
2016,26,Sonora,107.2,14145.0,1516344.0
2016,27,Tabasco,121.0,3640.0,440440.0
2016,25,Sinaloa,46.2,7274.03,336060.19
2016,27,Tabasco,99.0,3551.51,351599.49
2016,29,Tlaxcala,130.0,18000.0,2340000.0
2016,30,Veracruz,98.4,10000.0,984000.0
2016,30,Veracruz,93.0,8774.19,815999.67
2016,30,Veracruz,1722.8,10500.0,18089400.0
2016,30,Veracruz,35.0,9085.71,317999.85
2016,30,Veracruz,9.6,11050.0,106080.0
2016,27,Tabasco,5.35,3471.03,18570.01
2016,30,Veracruz,16.0,11050.0,176800.0
2016,25,Sinaloa,10.22,15000.0,153300.0
2016,24,San Luis Potosí,40.0,12000.0,480000.0
2016,21,Puebla,28.5,9368.42,266999.97
2016,21,Puebla,16.0,10562.5,169000.0
2016,21,Puebla,66.4,13635.54,905399.86
2016,21,Puebla,78.0,12900.0,1006200.0
2016,21,Puebla,49.0,10142.86,497000.14
2016,21,Puebla,41.5,12990.36,539099.94
2016,25,Sinaloa,27.0,13250.0,357750.0
2016,22,Querétaro,74.4,11096.77,825599.69
2016,22,Querétaro,65.07,8920.0,580424.4
2016,22,Querétaro,16.5,8869.0,146338.5
2016,23,Quintana Roo,400.0,5774.25,2309700.0
2016,24,San Luis Potosí,95.38,9929.41,947067.13
2016,24,San Luis Potosí,18.2,3826.37,69639.93
2016,24,San Luis Potosí,15.78,4010.11,63279.54
2016,22,Querétaro,65.1,12000.0,781200.0
2016,30,Veracruz,24.0,9658.0,231792.0
2016,30,Veracruz,19.2,8555.0,164256.0
2016,30,Veracruz,12.8,8635.0,110528.0
2016,31,Yucatán,6.0,6000.0,36000.0
2016,31,Yucatán,2.33,5950.0,13863.5
2016,31,Yucatán,2.84,5920.0,16812.8
2016,31,Yucatán,12.77,5980.0,76364.6
2016,31,Yucatán,2.51,13284.86,33345.0
2016,32,Zacatecas,80.0,12000.0,960000.0
2016,31,Yucatán,3.5,5990.93,20968.25
2016,32,Zacatecas,18.0,13000.0,234000.0
2016,32,Zacatecas,31.8,20000.0,636000.0
2016,32,Zacatecas,26.25,20000.0,525000.0
2016,32,Zacatecas,64.5,20000.0,1290000.0
2016,32,Zacatecas,18.36,18461.44,338952.04
2016,32,Zacatecas,27.56,19500.0,537420.0
2016,32,Zacatecas,14.42,20000.0,288400.0
2016,32,Zacatecas,15.04,19000.0,285760.0
2016,31,Yucatán,300.0,6597.0,1979100.0
2016,31,Yucatán,30.0,3656.0,109680.0
2016,31,Yucatán,378.0,3620.0,1368360.0
2016,30,Veracruz,432.6,12011.9,5196347.94
2016,30,Veracruz,60.0,20000.0,1200000.0
2016,30,Veracruz,550.0,9540.0,5247000.0
2016,30,Veracruz,1140.0,18100.0,20634000.0
2016,30,Veracruz,756.0,20000.0,15120000.0
2016,30,Veracruz,380.0,20000.0,7600000.0
2016,30,Veracruz,30.0,20000.0,600000.0
2016,31,Yucatán,0.0,0.0,0.0
2016,31,Yucatán,182.73,3243.0,592593.39
2016,31,Yucatán,2040.0,5814.01,11860580.4
2016,31,Yucatán,759.8,5865.53,4456629.69
2016,31,Yucatán,546.0,5934.21,3240078.66
2016,31,Yucatán,3697.65,5833.5,21570241.28
2016,31,Yucatán,273.0,5808.52,1585725.96
2016,31,Yucatán,2199.6,5880.64,12935055.74
2016,21,Puebla,38.8,13726.81,532600.23
2016,20,Oaxaca,71.74,7498.79,537963.51
2016,21,Puebla,43.0,11183.72,480899.96
2016,21,Puebla,785.0,8480.81,6657435.0
2016,20,Oaxaca,110.97,7441.84,825820.54
2016,20,Oaxaca,12.22,4774.41,58343.29
2016,20,Oaxaca,11.89,4889.74,58139.01
2016,20,Oaxaca,50.36,5891.6,296701.0
2016,20,Oaxaca,471.59,7568.05,3569014.81
2016,20,Oaxaca,218.77,6295.66,1377301.98
2016,20,Oaxaca,168.02,7945.98,1335083.92
2016,20,Oaxaca,27.47,4686.64,128742.0
2016,20,Oaxaca,113.33,4596.28,520896.41
2016,20,Oaxaca,6.21,4794.73,29775.27
2016,20,Oaxaca,64.33,6487.63,417349.27
2016,20,Oaxaca,18.7,4869.9,91067.13
2016,20,Oaxaca,9.4,4868.34,45762.4
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,0.0,0.0,0.0
2016,21,Puebla,5.6,7980.0,44688.0
2016,20,Oaxaca,61.78,8171.18,504815.47
2016,20,Oaxaca,48.54,8068.46,391643.15
2016,20,Oaxaca,53.39,7363.39,393131.53
2016,20,Oaxaca,22.64,7451.69,168706.3
2016,20,Oaxaca,49.89,8461.8,422159.2
2016,20,Oaxaca,21.81,7440.93,162286.7
2016,20,Oaxaca,84.58,4584.66,387770.54
2016,20,Oaxaca,18.22,4911.53,89488.08
2016,20,Oaxaca,49.96,8496.66,424493.13
2016,20,Oaxaca,73.14,7214.99,527704.26
2016,20,Oaxaca,190.01,8117.42,1542391.52
2016,20,Oaxaca,10.91,4675.37,51008.29
2016,20,Oaxaca,12.58,4739.85,59627.31
2016,20,Oaxaca,5.98,4693.04,28064.38
2016,20,Oaxaca,11.89,4839.97,57547.24
2016,20,Oaxaca,0.0,0.0,0.0
2016,20,Oaxaca,0.0,0.0,0.0
2016,21,Puebla,138.31,5924.78,819456.76
2016,21,Puebla,105.11,3934.66,413572.0
2016,21,Puebla,93.02,5156.95,479699.11
2016,21,Puebla,86.07,8967.0,771789.69
2016,21,Puebla,167.1,5521.4,922626.18
2016,21,Puebla,34.02,3828.58,130248.29
2016,21,Puebla,3729.81,7109.82,26518266.08
2016,21,Puebla,109.13,4832.85,527409.12
2016,21,Puebla,108.97,4125.0,449501.25
2016,21,Puebla,70.8,3867.49,273818.29
2016,21,Puebla,53.03,4122.0,218589.66
2016,21,Puebla,76.59,6723.53,514955.16
2016,21,Puebla,3.5,8150.0,28525.0
2016,21,Puebla,4.9,7200.0,35280.0
2016,21,Puebla,36.0,4560.0,164160.0
2016,21,Puebla,98.45,8365.5,823583.5
2016,21,Puebla,18.1,8754.56,158457.5
2016,21,Puebla,18.04,3944.0,71149.76
2016,21,Puebla,336.0,4035.91,1356065.76
2016,21,Puebla,37.45,4151.12,155459.44
2016,21,Puebla,1568.9,6721.25,10544974.0
2016,21,Puebla,34.43,11052.12,380524.48
2016,21,Puebla,72.8,11077.97,806476.02
2016,21,Puebla,50.0,8001.32,400066.0
2016,21,Puebla,62.0,8858.77,549243.86
2016,21,Puebla,192.0,8002.77,1536531.84
2016,21,Puebla,34.5,8002.94,276101.43
2016,21,Puebla,620.5,9941.48,6168686.9
2016,21,Puebla,208.0,8825.51,1835705.42
2016,21,Puebla,300.0,9299.69,2789905.68
2016,21,Puebla,194.7,9815.75,1911127.13
2016,21,Puebla,20.0,8002.6,160052.0
2016,21,Puebla,1911.6,11541.79,22063280.9
2016,21,Puebla,380.7,9336.88,3554549.43
2016,21,Puebla,28.0,7417.5,207690.0
2016,21,Puebla,3197.2,10998.32,35163834.27
2016,21,Puebla,941.9,8978.32,8456675.7
2016,17,Morelos,132.0,9975.69,1316791.08
2016,18,Nayarit,36.4,11261.54,409920.06
2016,17,Morelos,796.5,11573.09,9217966.19
2016,14,Jalisco,108.46,24970.39,2708288.5
2016,14,Jalisco,225.94,22812.17,5154181.69
2016,14,Jalisco,676.24,15263.0,10321451.12
2016,14,Jalisco,673.2,15666.0,10546351.2
2016,14,Jalisco,98.54,14698.0,1448340.92
2016,14,Jalisco,114.9,14569.0,1673978.1
2016,14,Jalisco,717.6,13465.0,9662484.0
2016,14,Jalisco,65.0,16598.0,1078870.0
2016,14,Jalisco,897.6,15666.0,14061801.6
2016,14,Jalisco,493.8,16222.0,8010423.6
2016,14,Jalisco,0.0,0.0,0.0
2016,14,Jalisco,317.25,13569.0,4304765.25
2016,14,Jalisco,4.5,12635.0,56857.5
2016,14,Jalisco,330.0,15025.0,4958250.0
2016,14,Jalisco,231.0,13295.0,3071145.0
2016,14,Jalisco,14.25,14982.25,213497.06
2016,14,Jalisco,45.4,24668.68,1119958.07
2016,14,Jalisco,134.04,26537.49,3557085.16
2016,14,Jalisco,0.0,0.0,0.0
2016,14,Jalisco,904.8,17810.15,16114623.72
2016,14,Jalisco,2268.0,17355.16,39361502.88
2016,14,Jalisco,95.76,15224.0,1457850.24
2016,14,Jalisco,232.05,14356.0,3331309.8
2016,14,Jalisco,533.5,11182.89,5966071.82
2016,14,Jalisco,120.78,23606.92,2851243.8
2016,14,Jalisco,208.62,11333.5,2364394.77
2016,14,Jalisco,0.0,0.0,0.0
2016,14,Jalisco,411.95,14311.06,5895441.17
2016,14,Jalisco,286.0,14048.51,4017873.86
2016,14,Jalisco,5.6,10829.64,60645.98
2016,14,Jalisco,1455.3,12345.0,17965678.5
2016,14,Jalisco,726.07,11236.0,8158122.52
2016,14,Jalisco,340.16,10305.68,3505580.11
2016,14,Jalisco,1875.5,15693.0,29432221.5
2016,14,Jalisco,355.0,15638.0,5551490.0
2016,14,Jalisco,95.92,14789.0,1418560.88
2016,14,Jalisco,1620.05,13241.0,21451082.05
2016,14,Jalisco,319.68,22815.11,7293534.36
2016,14,Jalisco,105.1,15107.32,1587779.33
2016,14,Jalisco,6694.4,17516.01,117259177.3
2016,14,Jalisco,5595.2,16989.94,95062112.29
2016,17,Morelos,10626.5,9464.97,100579462.2
2016,14,Jalisco,2324.2,19978.56,46434169.15
2016,14,Jalisco,8544.53,17311.63,147919741.9
2016,14,Jalisco,26456.35,10701.89,283132947.5
2016,14,Jalisco,1485.2,10746.5,15960701.8
2016,14,Jalisco,5204.91,10270.44,53456715.86
2016,14,Jalisco,1152.16,10701.69,12330059.15
2016,14,Jalisco,6779.87,10318.95,69961139.54
2016,14,Jalisco,6129.77,9672.93,59292836.13
2016,14,Jalisco,8938.8,17688.69,158115662.2
2016,14,Jalisco,1483.49,13257.0,19666626.93
2016,14,Jalisco,1846.25,19790.17,36537601.36
2016,14,Jalisco,990.29,12576.0,12453887.04
2016,14,Jalisco,460.0,15123.0,6956580.0
2016,14,Jalisco,240.0,14963.0,3591120.0
2016,14,Jalisco,60.0,14555.0,873300.0
2016,14,Jalisco,1244.82,14236.0,17721257.52
2016,14,Jalisco,572.0,14698.0,8407256.0
2016,14,Jalisco,2187.36,12146.7,26569205.71
2016,14,Jalisco,3478.49,12157.61,42290124.81
2016,14,Jalisco,787.8,12133.05,9558416.79
2016,14,Jalisco,625.3,11896.31,7438762.64
2016,14,Jalisco,393.42,12342.86,4855927.98
2016,14,Jalisco,1827.64,11240.4,20543407.49
2016,14,Jalisco,6813.18,11011.51,75023399.7
2016,14,Jalisco,6863.83,11654.0,79991074.82
2016,14,Jalisco,3833.3,12456.0,47747584.8
2016,14,Jalisco,909.92,14698.86,13374786.69
2016,14,Jalisco,0.0,0.0,0.0
2016,14,Jalisco,822.5,11041.62,9081732.45
2016,14,Jalisco,1560.0,10496.41,16374399.6
2016,14,Jalisco,87.6,15666.56,1372390.66
2016,12,Guerrero,14.42,8956.41,129151.43
2016,12,Guerrero,42.66,7392.44,315361.49
2016,12,Guerrero,0.0,0.0,0.0
2016,12,Guerrero,3.9,7307.15,28497.89
2016,12,Guerrero,5.9,6778.09,39990.73
2016,12,Guerrero,11.5,7156.42,82298.83
2016,12,Guerrero,29.84,8302.03,247732.71
2016,12,Guerrero,3.7,7764.0,28726.8
2016,12,Guerrero,14.5,7657.93,111039.99
2016,12,Guerrero,0.0,0.0,0.0
2016,12,Guerrero,223.1,9055.77,2020342.29
2016,12,Guerrero,215.0,9460.23,2033949.45
2016,12,Guerrero,16.45,6500.0,106925.0
2016,12,Guerrero,5.8,7511.0,43563.8
2016,12,Guerrero,18.4,11854.0,218113.6
2016,12,Guerrero,99.0,6737.13,666975.87
2016,12,Guerrero,59.63,7420.85,442505.29
2016,12,Guerrero,0.0,0.0,0.0
2016,12,Guerrero,447.75,10064.32,4506299.28
2016,12,Guerrero,112.0,4027.68,451100.16
2016,12,Guerrero,277.0,4894.68,1355826.36
2016,12,Guerrero,935.0,4162.38,3891825.3
2016,12,Guerrero,771.21,4178.32,3222362.17
2016,12,Guerrero,7.57,6311.36,47777.0
2016,12,Guerrero,42.3,5526.52,233771.8
2016,12,Guerrero,792.35,6015.99,4766769.68
2016,12,Guerrero,669.28,6108.33,4088183.1
2016,12,Guerrero,692.0,5402.18,3738308.56
2016,12,Guerrero,177.1,6888.03,1219870.11
2016,12,Guerrero,686.55,7747.63,5319135.38
2016,12,Guerrero,8089.82,8063.19,65229755.73
2016,12,Guerrero,1524.48,7169.96,10930454.47
2016,12,Guerrero,396.5,7580.49,3005664.28
2016,12,Guerrero,192.0,7945.31,1525500.0
2016,14,Jalisco,1459.96,10058.49,14684993.06
2016,12,Guerrero,29.4,8125.0,238875.0
2016,12,Guerrero,12.15,14100.0,171315.0
2016,13,Hidalgo,22.05,11556.69,254825.01
2016,13,Hidalgo,56.0,12250.0,686000.0
2016,13,Hidalgo,0.0,0.0,0.0
2016,13,Hidalgo,42.0,9538.0,400596.0
2016,13,Hidalgo,10.5,12055.0,126577.5
2016,13,Hidalgo,140.3,11861.44,1664160.03
2016,13,Hidalgo,88.5,11628.53,1029124.91
2016,14,Jalisco,526.85,15227.21,8022455.59
2016,14,Jalisco,331.25,18164.98,6017149.63
2016,14,Jalisco,17.22,18336.59,315756.08
2016,14,Jalisco,301.0,14834.55,4465199.55
2016,14,Jalisco,2.8,15802.14,44245.99
2016,14,Jalisco,110.4,16555.0,1827672.0
2016,14,Jalisco,0.0,0.0,0.0
2016,14,Jalisco,48.0,13687.5,657000.0
2016,13,Hidalgo,29.34,8333.0,244490.22
2016,13,Hidalgo,27.6,10000.0,276000.0
2016,13,Hidalgo,37.1,15500.0,575050.0
2016,13,Hidalgo,87.9,12145.9,1067625.0
2016,13,Hidalgo,22.7,12782.56,290164.0
2016,13,Hidalgo,167.5,15030.75,2517649.96
2016,13,Hidalgo,70.4,15000.0,1056000.0
2016,13,Hidalgo,0.0,0.0,0.0
2016,13,Hidalgo,0.0,0.0,0.0
2016,13,Hidalgo,0.0,0.0,0.0
2016,13,Hidalgo,673.2,11321.74,7621798.54
2016,13,Hidalgo,0.0,0.0,0.0
2016,13,Hidalgo,0.0,0.0,0.0
2016,13,Hidalgo,144.0,16500.0,2376000.0
2016,13,Hidalgo,43.5,17000.0,739500.0
2016,13,Hidalgo,0.0,0.0,0.0
2016,13,Hidalgo,652.3,12447.72,8119650.0
2016,13,Hidalgo,913.2,11676.28,10662780.0
2016,12,Guerrero,0.0,0.0,0.0
2016,14,Jalisco,540.0,11514.17,6217651.8
2016,14,Jalisco,732.0,18238.03,13350237.96
2016,14,Jalisco,819.2,11131.64,9119039.49
2016,16,Michoacán,62664.36,16320.09,1022687995.0
2016,16,Michoacán,81177.18,16223.93,1317012886.0
2016,16,Michoacán,80922.96,16543.08,1338715001.0
2016,16,Michoacán,75538.47,16852.0,1272974296.0
2016,16,Michoacán,96792.3,16142.04,1562425057.0
2016,16,Michoacán,71369.0,16452.0,1174162788.0
2016,16,Michoacán,184.4,17494.81,3226042.96
2016,16,Michoacán,6667.5,16568.34,110469407.0
2016,16,Michoacán,9108.0,16782.0,152850456.0
2016,16,Michoacán,1904.0,16795.42,31978479.68
2016,16,Michoacán,6375.0,16569.0,105627375.0
2016,16,Michoacán,3960.0,16578.0,65648880.0
2016,16,Michoacán,6500.0,16742.0,108823000.0
2016,16,Michoacán,1092.0,16806.0,18352152.0
2016,16,Michoacán,31518.0,16868.0,531645624.0
2016,16,Michoacán,13.8,17855.07,246399.97
2016,16,Michoacán,678.27,17668.49,11984006.71
2016,16,Michoacán,0.0,0.0,0.0
2016,16,Michoacán,47929.0,16847.0,807459863.0
2016,16,Michoacán,9574.8,18247.9,174719982.0
2016,16,Michoacán,10888.18,16983.86,184923324.8
2016,16,Michoacán,36499.4,16606.14,606114157.6
2016,16,Michoacán,20823.76,16247.21,338328001.7
2016,16,Michoacán,4818.6,17124.15,82514423.43
2016,16,Michoacán,2124.3,17640.45,37473607.94
2016,16,Michoacán,4960.0,16828.81,83470897.6
2016,16,Michoacán,90.0,12388.89,1115000.1
2016,14,Jalisco,1671.4,10790.51,18035258.41
2016,16,Michoacán,0.0,0.0,0.0
2016,16,Michoacán,0.0,0.0,0.0
2016,16,Michoacán,5685.84,16738.65,95173285.72
2016,16,Michoacán,889.14,16891.69,15019077.25
2016,16,Michoacán,47.16,16678.97,786580.23
2016,16,Michoacán,14000.4,17396.33,243555517.2
2016,16,Michoacán,32.0,17250.0,552000.0
2016,16,Michoacán,82.5,16954.55,1398750.38
2016,16,Michoacán,1880.0,11111.4,20889432.0
2016,16,Michoacán,5634.1,10940.91,61642181.03
2016,16,Michoacán,7284.75,10415.45,75873949.39
2016,17,Morelos,30.9,12644.66,390719.99
2016,17,Morelos,21.8,11963.0,260793.4
2016,17,Morelos,1247.0,9457.67,11793714.49
2016,16,Michoacán,484.95,12684.96,6151571.35
2016,17,Morelos,19.68,8800.0,173184.0
2016,17,Morelos,1992.6,9325.0,18580995.0
2016,17,Morelos,604.8,11729.38,7093929.02
2016,17,Morelos,840.0,9498.87,7979050.8
2016,17,Morelos,49.0,10142.35,496975.15
2016,17,Morelos,50.4,10883.33,548519.83
2016,17,Morelos,12653.0,9281.52,117439043.4
2016,17,Morelos,415.0,9915.88,4115090.2
2016,16,Michoacán,280.0,17728.57,4963999.6
2016,16,Michoacán,81.6,13191.01,1076386.42
2016,16,Michoacán,389.4,8264.87,3218340.38
2016,16,Michoacán,140.0,16314.29,2284000.6
2016,16,Michoacán,188.0,17500.0,3290000.0
2016,16,Michoacán,0.0,0.0,0.0
2016,16,Michoacán,410.0,17570.73,7203999.3
2016,16,Michoacán,180.0,15898.34,2861701.2
2016,16,Michoacán,21.25,15234.8,323739.5
2016,16,Michoacán,388.0,12996.11,5042490.68
2016,16,Michoacán,480.0,17000.0,8160000.0
2016,16,Michoacán,18.6,9330.06,173539.12
2016,16,Michoacán,360.0,10334.01,3720243.6
2016,16,Michoacán,752.4,9760.54,7343830.3
2016,16,Michoacán,189.0,9719.46,1836977.94
2016,16,Michoacán,17.75,9291.01,164915.43
2016,16,Michoacán,2392.5,9744.91,23314697.18
2016,16,Michoacán,42.6,13468.55,573760.23
2016,16,Michoacán,129282.0,16768.54,2167870388.0
2016,16,Michoacán,588.25,12516.58,7362878.19
2016,16,Michoacán,1019.0,16196.14,16503866.66
2016,15,México,176.0,13610.68,2395479.68
2016,15,México,1737.6,14262.3,24782172.48
2016,15,México,8414.0,14377.75,120974388.5
2016,15,México,35064.4,14496.81,508321944.6
2016,16,Michoacán,20130.6,20782.96,418373491.4
2016,15,México,826.88,13118.39,10847334.32
2016,15,México,373.8,12000.0,4485600.0
2016,15,México,1300.0,12276.33,15959229.0
2016,15,México,37.04,10500.0,388920.0
2016,15,México,2246.4,13659.96,30685734.14
2016,15,México,425.0,12877.6,5472980.0
2016,15,México,5760.0,14793.47,85210387.2
2016,15,México,1598.0,13815.62,22077360.76
2016,15,México,2066.4,14413.73,29784531.67
2016,15,México,3240.0,12545.56,40647614.4
2016,15,México,686.4,12923.95,8870999.28
2016,15,México,273.0,13000.0,3549000.0
2016,15,México,6779.7,13552.42,91881360.0
2016,14,Jalisco,33.5,17738.81,594250.14
2016,14,Jalisco,600.0,18000.0,10800000.0
2016,14,Jalisco,2750.0,18439.64,50709010.0
2016,14,Jalisco,60.9,17948.28,1093050.25
2016,15,México,1801.58,10875.0,19592182.5
2016,15,México,190.01,10800.0,2052108.0
2016,15,México,438.0,12600.0,5518800.0
2016,15,México,1483.82,9462.73,14040994.0
2016,15,México,523.39,9102.34,4764074.44
2016,15,México,423.92,9209.53,3904104.75
2016,15,México,950.0,13000.0,12350000.0
2016,15,México,94.0,13242.55,1244799.82
2016,15,México,779.4,13889.15,10825200.0
2016,15,México,5532.0,12747.94,70521600.0
2016,15,México,316.33,8752.66,2768729.87
2016,15,México,307.8,12922.92,3977674.78
2016,15,México,903.0,11923.22,10766667.66
2016,15,México,2142.0,15000.0,32130000.0
2016,16,Michoacán,186880.0,17948.15,3354150000.0
2016,16,Michoacán,103504.0,16429.81,1700550680.0
2016,16,Michoacán,50992.0,18911.6,964340420.4
2016,16,Michoacán,12070.5,18871.67,227790450.0
2016,16,Michoacán,8506.7,22009.83,187231054.4
2016,16,Michoacán,26235.0,16583.82,435076517.7
2016,16,Michoacán,31818.0,17170.55,546332490.0
2016,16,Michoacán,9744.0,16500.0,160776000.0
2016,15,México,270.0,12131.81,3275588.7
2016,16,Michoacán,2630.7,16709.26,43957050.28
2016,16,Michoacán,22512.0,16262.82,366108603.8
2016,16,Michoacán,5756.4,16246.69,93522446.32
2016,16,Michoacán,3724.54,16386.53,61032286.45
2016,16,Michoacán,2729.0,17000.99,46395711.0
2016,16,Michoacán,15027.21,16722.15,251287295.5
2016,16,Michoacán,37262.4,26638.96,992631581.1
2016,16,Michoacán,31187.5,16585.33,517254979.4
2016,16,Michoacán,6524.0,17550.13,114497048.1
2016,16,Michoacán,4076.34,13028.0,53106557.52
2016,16,Michoacán,36634.0,17237.15,631465659.2
2016,15,México,824.5,15705.88,12949498.06
2016,15,México,4182.98,15500.0,64836190.0
2016,15,México,1272.6,16242.57,20670294.58
2016,15,México,73.5,18000.0,1323000.0
2016,15,México,22.6,18000.0,406800.0
2016,15,México,268.55,13200.0,3544860.0
2016,15,México,11726.0,13500.0,158301000.0
2016,15,México,63.6,15250.0,969900.0
2016,15,México,963.2,13100.0,12617920.0
2016,15,México,456.0,14399.13,6566003.28
2016,16,Michoacán,0.0,0.0,0.0
2016,16,Michoacán,1080.0,12598.0,13605840.0
2016,15,México,2195.69,14552.22,31952163.93
2016,16,Michoacán,10824.0,13691.0,148191384.0
2017,7,Chiapas,34.11,6550.0,223420.5
2017,7,Chiapas,0.0,0.0,0.0
2017,7,Chiapas,27.02,6600.0,178332.0
2017,7,Chiapas,0.0,0.0,0.0
2017,7,Chiapas,784.55,12465.58,9779870.79
2017,7,Chiapas,18.85,6511.41,122740.08
2017,7,Chiapas,97.2,13344.72,1297106.5
2017,7,Chiapas,8.25,6500.0,53625.0
2017,7,Chiapas,286.5,12267.54,3514650.0
2017,7,Chiapas,1201.5,12202.42,14661213.47
2017,7,Chiapas,0.0,0.0,0.0
2017,7,Chiapas,12.15,20111.11,244349.99
2017,7,Chiapas,48.97,11013.46,539329.06
2017,7,Chiapas,0.0,0.0,0.0
2017,7,Chiapas,790.0,16368.35,12930996.5
2017,7,Chiapas,4415.0,17463.53,77101484.95
2017,7,Chiapas,360.0,16500.0,5940000.0
2017,7,Chiapas,650.0,16618.46,10801999.0
2017,7,Chiapas,338.72,14058.9,4762030.61
2017,7,Chiapas,425.41,14050.0,5977010.5
2017,7,Chiapas,0.0,0.0,0.0
2017,7,Chiapas,34.2,14150.0,483930.0
2017,7,Chiapas,294.84,12398.98,3655714.81
2017,7,Chiapas,11.82,6518.27,77045.95
2017,19,Nuevo León,70.4,10900.0,767360.0
2017,7,Chiapas,37.52,3430.0,128693.6
2017,7,Chiapas,551.25,14080.0,7761600.0
2017,1,Aguascalientes,207.0,17471.6,3616621.2
2017,2,Baja California,48.2,14129.53,681043.35
2017,2,Baja California,151.2,19237.0,2908634.4
2017,3,Baja California Sur,32.0,22561.44,721966.08
2017,3,Baja California Sur,187.2,16200.0,3032640.0
2017,3,Baja California Sur,228.0,13560.0,3091680.0
2017,3,Baja California Sur,250.0,12628.32,3157080.0
2017,4,Campeche,17.57,4247.39,74626.64
2017,4,Campeche,97.32,4646.81,452227.55
2017,7,Chiapas,142.8,6494.35,927393.18
2017,4,Campeche,84.98,4319.48,367069.41
2017,4,Campeche,18.82,4803.71,90405.82
2017,4,Campeche,95.94,3010.0,288779.4
2017,6,Colima,41.2,15765.24,649527.89
2017,6,Colima,93.24,15013.01,1399813.05
2017,6,Colima,2945.8,14769.33,43507492.31
2017,6,Colima,1875.18,15188.56,28481283.94
2017,6,Colima,1872.0,15275.25,28595268.0
2017,6,Colima,489.6,15416.93,7548128.93
2017,7,Chiapas,137.6,6490.32,893068.03
2017,7,Chiapas,132.3,6495.1,859301.73
2017,4,Campeche,392.45,4631.97,1817816.63
2017,18,Nayarit,16334.83,12781.26,208779709.3
2017,7,Chiapas,462.0,14120.0,6523440.0
2017,7,Chiapas,16.25,14090.0,228962.5
2017,21,Puebla,43.25,11797.69,510250.09
2017,21,Puebla,1061.97,15160.41,16099895.75
2017,21,Puebla,918.6,14007.2,12867013.04
2017,21,Puebla,20.63,15045.02,310378.7
2017,21,Puebla,118.94,13945.39,1658664.38
2017,21,Puebla,73.8,2634.85,194451.93
2017,21,Puebla,5.11,7400.0,37814.0
2017,21,Puebla,3.42,8400.0,28728.0
2017,21,Puebla,81.0,7076.54,573199.74
2017,21,Puebla,18.6,4500.0,83700.0
